"k","lasso"
3,-0.0308631933687542
5,-0.026482040728944
7,-0.0162185462495666
9,-0.0151334344059707
11,-0.00434081100251348
13,-0.0126278087137674
15,-0.00809576064109463
17,-0.0079545087549741
19,-0.00269686106509928
21,-0.0010657966677067
23,-0.00444332678562859
25,0.00145577929128133
27,0.00867194052931317
29,0.0109021599884937
31,0.01461699445884
33,0.0156359349723489
35,0.0156748610876066
37,0.012549005940516
39,0.0165642176116763
41,0.0223491543190681
43,0.0281024170298054
45,0.0313324838164022
47,0.0219842002921198
49,0.0338867008878624
51,0.0365587036431466
53,0.0361359746035867
55,0.0324061767412971
57,0.0249213785342535
59,0.0274507681050137
61,0.0175861957167217
63,-0.0153617927915937
65,0.0120190472212657
67,0.0087837769767876
69,0.0124464129275154
71,0.0238498582431325
73,0.0299490450357691
75,0.0335393401981584
77,0.0397267340541987
79,0.0468249021964789
81,0.0518003265882711
83,0.0553262011073675
85,0.0605647151174642
87,0.0624185683318458
89,0.0673936445165623
91,0.0769972299778149
93,0.0764103195869926
95,0.0796225817550111
97,0.0803854496280442
99,0.082908213053051
101,0.0841086099041918
103,0.0837551255588408
105,0.0869173580980718
107,0.0864718336802095
109,0.0875382324058899
111,0.0872223802507181
113,0.0899973083988877
115,0.0917098535656587
117,0.093320150186216
119,0.0927123736412466
121,0.0903550541679689
123,0.0893385654753123
125,0.0895108558200347
127,0.0889427873981292
129,0.0916740827296057
131,0.0919874644285879
133,0.0949524493376038
135,0.0954666923227987
137,0.0909230441074498
139,0.0919378051981334
141,0.0881340851141656
143,0.0939887880776341
145,0.0861975905181727
147,0.0826971002865603
