"k","SharpeRatio","less_than_k","turnover","selection_instability","weight_instability_l1","weight_instability_l2"
1,0.109043456119504,0,0,0,0,0
4,0.192786408425431,0,0.748529677144804,0,0.11022175561318,0.0606664350234332
7,0.191463420832713,0,1.68523210761728,0,0.110055383004518,0.0505027316632855
10,0.234664128604824,0,2.53835318886168,0,0.0682951420111078,0.0256463925468416
13,0.238301011859738,0,2.99942479146768,0.142857142857143,0.0623672117007358,0.0214603010682295
16,0.268527702593792,0,3.26672761691178,0.117647058823529,0.0586253412586986,0.0188520632038557
19,0.321474306098198,0,3.49405949350898,0.1,0.0627423811525173,0.0186607559491319
22,0.350060530490212,0,3.97863604924602,0.0869565217391305,0.0679620475964976,0.0183930912506359
25,0.370281070281431,0,4.54386185686362,0.0769230769230769,0.0676248408658583,0.017596847480768
28,0.362317502067205,0,4.81812268814785,0.0689655172413793,0.0646067110612477,0.0156297707104705
31,0.356388161730298,0,4.9141614758671,0.0625,0.06905932660145,0.0168613062560933
34,0.39391482551061,0,5.16558635268645,0.0571428571428572,0.0695456967535273,0.0158781317500012
37,0.385989401834282,0,5.6258536695822,0.0526315789473685,0.0677209622244881,0.0150113163755243
40,0.360120940294036,0,6.10396986882077,0.0487804878048781,0.0680547339979086,0.0148691403685266
43,0.362518102956641,0,6.72301439304158,0.0454545454545454,0.068491398799523,0.0137441711224762
46,0.367289189574824,0,7.2654880190943,0.0425531914893617,0.063301332523919,0.0129804396261717
49,0.344865003471334,0,7.38587577119669,0.04,0.061907997769614,0.0119257694379067
52,0.357847299206428,0,7.77188834808439,0.0740740740740741,0.0603771857743321,0.0116141689393137
55,0.35453309863428,0,7.77819517698185,0.0701754385964912,0.0648803128021658,0.0118066910343765
58,0.342017350446489,0,8.16136193556525,0.0666666666666667,0.0631310882569523,0.011415705531186
61,0.325553610933923,0,8.40115472285234,0.0634920634920635,0.0648749231935172,0.0110840024751847
64,0.34295587868312,0,8.49846069910835,0.0606060606060606,0.0672175320645425,0.0111768195789046
67,0.343105609408912,0,9.08525845992242,0.0579710144927537,0.0638869548566521,0.0104281510229337
70,0.333732378539788,0,9.46942655681942,0.0555555555555556,0.0669093708412009,0.0108364521261126
73,0.353179092246145,0,9.89283285758704,0.0533333333333333,0.0655978207918995,0.0101047122218985
76,0.358211624086222,0,10.6328719634403,0.0512820512820513,0.0658313882228597,0.00996171617996802
79,0.382170730232263,0,10.8617628538494,0.0493827160493827,0.0666095065662765,0.0099873633649703
82,0.379232801712806,0,11.1908230132854,0.0476190476190477,0.0678908981763417,0.0105496069110174
85,0.368673598716638,0,11.6880107023444,0.0459770114942529,0.0686740197146102,0.00992737341050575
88,0.339320152136586,0,12.1760437186148,0.0659340659340659,0.0708194985173035,0.010129739766542
91,0.327574579582414,0,12.3234672778682,0.043010752688172,0.0679076793381227,0.00939086991358062
94,0.316324225654278,0,12.9413741577868,0.0618556701030928,0.0685947827149727,0.00934304796814151
97,0.300133142598439,0,13.1461099760226,0.06,0.0693344013247736,0.00907502545648183
100,0.291918122359865,0,13.5165020185375,0.058252427184466,0.0699047427347513,0.00927281920359497
103,0.284330005498299,0,13.6117823018601,0.0566037735849056,0.0707593189527127,0.00923755775341563
106,0.278313575050533,0,13.9197339724146,0.055045871559633,0.0714595237471492,0.00911998553505589
109,0.29183903477352,0,14.3887600441332,0.0535714285714286,0.0715796441478718,0.00898382836581979
112,0.293214513230052,0,14.7906588817768,0.0521739130434783,0.0702521492485666,0.00880090019681456
115,0.292950660803846,0,15.6322353797762,0.0508474576271186,0.0691545600605211,0.00847416256998597
118,0.294217874925815,0,15.8684988368745,0.0495867768595041,0.0725641354679086,0.00873159810067096
121,0.286371723945836,0,16.3253727391492,0.0483870967741935,0.0730726954327443,0.00939166924577525
124,0.296362596774157,0,16.847058893322,0.047244094488189,0.077516937142135,0.00975414627669324
127,0.312153434507995,0,17.6761154556229,0.0461538461538461,0.0754156064964145,0.0109215300302501
130,0.317952775316374,0,18.9905259821194,0.0451127819548872,0.0741540114831456,0.0102193405856018
133,0.305552821676839,0,19.6580781188273,0.0441176470588235,0.0709002773827817,0.00932968854297763
136,0.293143441564701,0,20.1619968771947,0.0431654676258992,0.0691212883861666,0.00891535514355816
139,0.265905180529413,0,20.6699955529938,0.0422535211267606,0.0738998300755696,0.00957021091752588
142,0.262505599204544,0,22.5185122405131,0.0413793103448276,0.0733507214050728,0.00965820772889115
145,0.257394104033914,0,22.8700108041778,0.0405405405405406,0.0717333639190703,0.00935415523642175
148,0.229280454276142,0,25.6633679343614,0.0266666666666666,0.0689755553911081,0.00878813956417173
151,0.228536673701426,0,25.7302388713453,0.0131578947368421,0.0680725162391295,0.00967931391696418
