"T_in","k","sharpe_oos","turnover_median","weight_instability_L1_median","weight_instability_L2_median","selection_instability_mean","nnz_mismatch_count","span_pca_median"
360,24,1.07407812852068,79.9774704609706,7.92282645261903,2.1091400754889,0.113239574388999,0,0.987280018951542
360,25,1.07506802268577,82.824218148255,8.69798314848283,2.23478012846372,0.110618651487106,0,0.987763649730652
360,26,1.07442392935986,85.3554606668419,9.37071574329834,2.33155571136013,0.115191956704131,0,0.988837237422593
360,27,1.07326424242676,88.9081205461482,9.98509635704038,2.4499962974495,0.109465731597646,0,0.990272200806313
360,28,1.07213033652284,94.0118828187145,10.8412282637257,2.56986364987272,0.107288739563856,0,0.99070573847094
360,29,1.07123057335751,96.658221468423,10.9402304378069,2.58692976869307,0.110187687198066,0,0.991110585104739
360,30,1.07087174075527,100.924891301265,11.2568510138747,2.62958961322936,0.110804173523396,0,0.991113355280631
360,31,1.07003428823882,104.422289394968,11.510562711352,2.71386029113167,0.110930699677299,0,0.991888508359984
360,32,1.0678735910329,108.322876545909,11.9159412511192,2.71794431901348,0.10785492151474,0,0.99225069331281
360,33,1.06724860645983,111.422065148343,12.1821793421621,2.71133920939915,0.105320361099515,0,0.99359726963392
360,34,1.06629046780441,116.300964017186,13.3922533708894,2.91217725452479,0.109797408356815,0,0.993675393061655
360,35,1.06552827362327,119.848955687809,13.8791740293261,2.97916508002539,0.113639356186782,0,0.99403334923145
360,36,1.06390922541985,123.876958031799,14.3308075876285,3.05725783201072,0.112563524207986,0,0.994203992824006
360,37,1.06296347393896,126.975172748378,15.2708574432858,3.12799820231199,0.112831715354803,0,0.994183572252902
360,38,1.06128898078714,132.010432782858,14.8620858675846,3.13450373294025,0.110677129282615,0,0.994065159406281
360,39,1.05990086428645,136.489525293226,16.0803692463924,3.28243695967205,0.109231415763346,0,0.993787082514925
360,40,1.05974763198761,141.952516818328,16.4321333681887,3.32159967345507,0.106757317590722,0,0.994283130691688
360,41,1.05725602492488,146.038666773848,17.0329277694261,3.42122911386005,0.10289342195915,0,0.994551025477465
360,42,1.05368241813416,152.274324453094,17.7390127596801,3.46850210265427,0.102683133601922,0,0.994212146151202
360,43,1.05082598124266,157.023644288803,18.3016354134209,3.6581360719914,0.101820482944306,0,0.994478931574575
360,44,1.04899071760092,162.975457582471,19.0980350941395,3.72609583730051,0.0992812468826278,0,0.994236831498121
360,45,1.04544152799982,168.128435876765,20.2530011322406,3.88525311165991,0.0975244753017563,0,0.994363796090739
360,46,1.04158165026723,173.179849032729,21.1257482422199,4.01509517066832,0.0987456497928018,0,0.994587788016888
360,47,1.03986535544373,178.250552712676,21.2844868587055,3.96684834851209,0.0971103961335168,0,0.994505439059432
360,48,1.03835619710621,184.862640441283,22.0259193377582,4.13865467824011,0.0962856143748946,0,0.994669455434885
360,49,1.03534530566239,190.665935466665,22.1663930528866,4.12028942074499,0.0938782875854195,0,0.994634302345737
360,50,1.03289990452464,194.733067369539,23.2257762090418,4.30764742099748,0.0932918071713994,0,0.994211871718943
360,51,1.03176962158586,200.096616637821,23.981975436702,4.39154075038206,0.0900861553577782,0,0.994473166678756
360,52,1.03059960916686,205.410353983799,25.3107524854783,4.49783999922541,0.0909699883822362,0,0.994586879482827
360,53,1.02737285109577,212.229782564815,26.4578507571707,4.67443037756774,0.0905122882476774,0,0.994695557546797
360,54,1.02531821401732,219.47215932671,26.6893555112413,4.7157172327895,0.0912657062913615,0,0.994839233276145
360,55,1.02382617617812,225.906814115877,27.345885956451,4.73601437699208,0.0888351641307282,0,0.994906181515806
360,56,1.02341687125447,233.734463284663,28.5720989716628,4.93870431564786,0.0866263040250854,0,0.995048029179593
360,57,1.0216876265373,242.285349469588,29.3375419230748,4.99040012450651,0.0855590259385759,0,0.995041940279293
360,58,1.01838426447242,247.892534116173,29.9399061692476,5.01045793490271,0.085399358930097,0,0.994845274006761
360,59,1.01395815489255,256.399788870365,30.3066557008427,5.05538014735547,0.085316414722517,0,0.995488836407266
360,60,1.00990133816104,261.244369174579,31.4689117095226,5.16385161008664,0.0837827438244501,0,0.995700611064065
360,61,1.00713826478505,267.089255190907,31.9091000906386,5.27983208681523,0.0842369324945019,0,0.995784850839326
360,62,1.00736103067949,276.834026143554,33.802989073008,5.52787659127824,0.0821859963561022,0,0.995941325965415
360,63,1.00416711672331,284.45156039073,34.5478707138912,5.50637969180634,0.081211936773374,0,0.995834612805589
360,64,1.00010732992529,295.213116805723,34.4139432686681,5.51993644660881,0.082252705564083,0,0.995925054874872
360,65,0.997571776603038,304.919170479459,34.6877989573405,5.58283173911322,0.0812755798864929,0,0.995981728380785
360,66,0.994289214255399,309.809519009761,35.9235469577623,5.64293922933655,0.081287368589941,0,0.995840455473649
360,67,0.991448793711902,317.86917362333,36.7779009888759,5.75092553125134,0.0795205993111861,0,0.995998434879568
360,68,0.990095401392048,326.892931334569,36.4499785102869,5.64324304670709,0.0781288320885627,0,0.995794600137222
360,69,0.986057302950947,340.574067537704,36.9062200256805,5.66514558102347,0.0782338221188089,0,0.996086912351309
360,70,0.982404730474897,349.333029284134,37.6089683171272,5.72467696416686,0.0770770365605689,0,0.996245062046357
360,71,0.979030248469715,359.289021315118,38.8994877391262,5.97625258575499,0.0771840775367656,0,0.996329967419877
360,72,0.974387449761647,369.887621878213,39.665648941291,5.95090238299851,0.0768521423468433,0,0.996641849766198
360,73,0.971233848819264,376.029283397171,40.9890392537394,6.25179299406673,0.0740790522645831,0,0.996772303128378
360,74,0.96888318903917,387.126268897366,42.0081476758386,6.43715373637183,0.073833590488217,0,0.996927210381187
360,75,0.965480826933693,396.222540213082,43.4953071857882,6.62470037702683,0.0737961218772871,0,0.997078023849048
360,76,0.962613691202084,405.33350861171,45.5812450697603,6.73377058378679,0.0737957899521895,0,0.997114029655738
360,77,0.957665645389887,412.325842132848,46.4608961639569,6.8355135296437,0.0712275980142901,0,0.997064249440563
360,78,0.955866860156293,424.090003882517,48.7001337742305,7.06252724692273,0.0698709582378206,0,0.997099662482502
360,79,0.952677855754099,434.782583291268,48.8380577055833,7.02646965591891,0.067744201644823,0,0.997500098094918
360,80,0.950382231653815,450.427492312768,49.8014164213679,7.15191318399978,0.0667042351194702,0,0.997505091700334
360,81,0.946350552083517,457.093741882245,50.3352821286331,7.19627305807135,0.0665760027998961,0,0.997588690333464
360,82,0.94242156186791,469.228621059908,51.4827987119249,7.33648584330619,0.0666678081909329,0,0.997968011585145
360,83,0.937924100716017,482.902531278682,52.6913804704437,7.52015946131088,0.0671405530765713,0,0.998147139896736
360,84,0.932533227102829,497.106932370895,54.8692458117121,7.66265857070205,0.0669877733023018,0,0.998155495936196
360,85,0.92533802877964,514.663847425995,56.1190886296726,7.92889972289654,0.0668497836690207,0,0.998333867086819
360,86,0.920594242421964,535.479055599617,58.0608334916855,8.08213246544588,0.0667053398369901,0,0.99839653649726
360,87,0.915952058374722,547.395456255341,60.1922788650588,8.38157266040747,0.0667752651659448,0,0.998473561259438
360,88,0.910946648945655,559.10986592337,59.2499774914757,8.32093231155808,0.0652561657897749,0,0.998596525874942
360,89,0.904384106278672,578.841235909902,62.3978259556111,8.6470771898012,0.0649304127194055,0,0.998701610285952
360,90,0.900147386403496,597.585802674233,62.118876228125,8.79720444858203,0.064906864035719,0,0.998945424618359
360,91,0.895199425564636,611.735744577358,68.2538992371767,9.34393360337258,0.0627909023368702,0,0.998995048997189
360,92,0.892341392769908,628.5831865558,67.8934545352978,9.58777923927387,0.0632052206615507,0,0.99910350645461
360,93,0.884298700595364,647.098830894115,71.6721123579082,9.76483122727228,0.0626891316913489,0,0.999237387121686
360,94,0.878408075392848,663.899851612012,72.9775385384756,10.1043102620086,0.0619646256360787,0,0.999413262681969
360,95,0.873762611092327,681.097640190452,73.0766879961289,9.99831341533529,0.059987042495868,0,0.99948671655419
360,96,0.866950286747852,695.283898214391,72.2565550002105,9.93983003391174,0.0581424398218179,0,0.999517858078198
360,97,0.861543776610263,705.48269197883,72.9718584469233,10.6581051985606,0.0582001283167615,0,0.999607058269599
360,98,0.855704123554741,734.873225336718,79.1695962365735,11.1530321400393,0.0547827845062457,0,0.99967281888085
360,99,0.848685666965167,749.93698279885,80.4868409928573,11.38582464494,0.0505585753994866,0,0.999740979126827
360,100,0.843579962026697,765.197738657528,82.8411969464828,11.9877342330664,0.0481773889331663,0,0.999823249591736
360,101,0.837908057791572,779.307723464004,84.2907892342676,12.0217418807729,0.0429238640736832,0,0.999884945878794
360,102,0.832891061197794,807.858491505701,86.5981437053208,12.5008860582366,0.0363645344227867,0,0.99994927041503
360,103,0.830722475722092,847.913975652231,82.704113552939,11.9728895766837,0.0268854602187935,0,0.999983487018879
360,104,0.822645896652916,872.167380684163,85.0618033437675,12.6281846776564,0.0160974827641494,0,0.999998342725074
