"k","lasso"
3,0.0330205511176096
5,0.0309198246915306
7,0.0834462060297342
9,0.0903808295606134
11,0.104759685450322
13,0.0985458919459001
15,0.116571602310744
17,0.114369390720437
19,0.120013388877897
21,0.121692577488662
23,0.123921266835123
25,0.120259344909636
27,0.12212596738344
29,0.119945967432342
31,0.125146644321847
33,0.11887677355149
35,0.124341637932806
37,0.122808462330679
39,0.128329615308179
41,0.1302156408771
43,0.128592694641853
45,0.125261883651347
47,0.11710792266113
49,0.110120561392808
51,0.11170297363863
53,0.113659426460098
55,0.116328862702288
57,0.119523694300209
59,0.113215755687618
61,0.116815021123504
63,0.110597464455212
65,0.109924098775235
67,0.111137669719382
69,0.112485360868985
71,0.115348035609445
73,0.117279526384315
75,0.112354518406158
77,0.113305863334539
79,0.110379108810683
81,0.110269492939555
83,0.1010973587973
85,0.101579749218404
87,0.106930968112543
89,0.108724514858061
91,0.115194552835844
93,0.123048417099269
95,0.112165883150005
97,0.115135072131886
99,0.110627068744202
101,0.114736668971142
103,0.107425474480317
105,0.10858182625985
107,0.101119968219522
109,0.107355623274554
111,0.113595216050746
113,0.118464257540907
115,0.107856600337956
117,0.108742244159087
119,0.107825203586946
121,0.123263824388057
123,0.113954246823139
125,0.105457553401972
127,0.107282821875852
129,0.124840064154525
131,0.134036859698313
133,0.126308066038991
135,0.119983429012556
137,0.122377396115926
139,0.119971805576012
141,0.119066276559199
143,0.113285167879763
145,0.125565218084582
147,0.118101834816418
149,0.110573748992374
