"k","SharpeRatio","less_than_k","turnover","selection_instability","weight_instability_l1","weight_instability_l2"
1,0.109043456119504,0,0,0,0,0
4,0.108595083592432,0,0.438108699935944,0,0.131885962529139,0.0719202484450404
7,0.23328783142484,0,2.07855691058504,0,0.0649401254957812,0.0292614121624265
10,0.270952475922531,0,2.53013399556512,0,0.0635358742021339,0.0251546739913547
13,0.280461042292508,0,3.1344308813861,0,0.0627650439716774,0.0215731139309157
16,0.26949944398977,0,3.7333652322194,0,0.0634382633440403,0.0196760388762374
19,0.276215606606776,0,4.15073791191969,0.1,0.0674395175833281,0.020600275864713
22,0.287484920874368,0,4.45437211467652,0.0869565217391305,0.0647519714138017,0.0179236306299847
25,0.333757221014554,0,4.9162847265965,0.0769230769230769,0.0623297382182819,0.0158194328616507
28,0.34995665989367,0,5.25310062817104,0.0689655172413793,0.0678533992073927,0.0169896256139676
31,0.3530705164938,0,5.39435967460282,0.0625,0.0666137505550609,0.0160194775487904
34,0.330317269359557,0,5.7908037168093,0.0571428571428572,0.0700120024563343,0.0153500054910273
37,0.326797234133135,0,6.20854560528446,0.0526315789473685,0.0703913601791274,0.0150735932878758
40,0.323238761294382,0,6.57901296210537,0.0487804878048781,0.0697358083844025,0.0148207184255481
43,0.320498213117947,0,6.69610510800657,0.0888888888888889,0.0748785058490954,0.0151585434732417
46,0.307224616054868,0,7.23545490314285,0.0425531914893617,0.0702432628567662,0.0132644429665059
49,0.318326091613381,0,8.22848279744563,0.04,0.0732622823157392,0.0137184066171237
52,0.327074772369974,0,8.71764347549914,0.0740740740740741,0.0748484925753402,0.0132998941086951
55,0.315114168692028,0,9.21111214464694,0.0701754385964912,0.0699358204151274,0.0120065613903221
58,0.314542657132537,0,9.3517487707116,0.0666666666666667,0.069438749042473,0.0120096761820078
61,0.312487773231487,0,10.0652480950771,0.0634920634920635,0.0684365336724541,0.0118277348625067
64,0.321636065979237,0,10.6047878489991,0.0606060606060606,0.0704064587271093,0.0113790873416694
67,0.320689639105239,0,11.0167035170778,0.0579710144927537,0.0689470464469872,0.0107884614673593
70,0.30780240072779,0,11.5464869346692,0.0555555555555556,0.0699405943133238,0.0109898653124094
73,0.291898866627556,0,12.1294206298646,0.0533333333333333,0.0699490394082411,0.0108287768663674
76,0.283646271905677,0,13.2361954013034,0.0512820512820513,0.0703324470076818,0.0104576032293043
79,0.287065295877895,0,13.4945519863553,0.0493827160493827,0.0674867252417197,0.00968424495986597
82,0.278378036702786,0,13.9461941927086,0.0476190476190477,0.0674038105764762,0.00974247476018374
85,0.262348452536522,0,13.7474336860501,0.0459770114942529,0.0690885990323264,0.00962250592299152
88,0.249942377207093,0,13.7299831993585,0.0444444444444444,0.0653267257347474,0.0091301465818472
91,0.251133469965615,0,13.9121512347156,0.043010752688172,0.0667220272930898,0.00924183259013548
94,0.231164032185175,0,14.2674486484528,0.0416666666666666,0.0641330743267352,0.00874876504473608
97,0.221047762768544,0,15.1263917361914,0.0404040404040404,0.0639663546086258,0.00827534267459068
