"k","SharpeRatio","less_than_k","turnover","selection_instability","weight_instability_l1","weight_instability_l2"
1,0.193366667205918,0,0.96718692561226,0,0.00111130411729839,0.00111130411729839
4,0.208779353135647,0,1.46590887828747,0,0.0213725388045396,0.0121920659587235
7,0.175095744307182,0,2.85231174644746,0.25,0.0580751701594068,0.0267458405633508
10,0.17975246296493,0,4.1713901682792,0.181818181818182,0.0923792727542837,0.0386735863842186
13,0.163950991973262,0,4.7071261280807,0.142857142857143,0.141280419827116,0.0541202825196655
16,0.192104077008224,0,5.63958615660483,0.176470588235294,0.206143104480158,0.0695846129640577
19,0.138806547434584,0,6.2280663111772,0.19047619047619,0.281414538050106,0.0873454836621325
22,0.134492739870705,0,7.12377343286647,0.166666666666667,0.375808761001541,0.109036221482518
25,0.188218976664607,0,8.13134859194416,0.148148148148148,0.472258863807919,0.129411376500675
28,0.171477350312902,0,9.41235493046615,0.193548387096774,0.573045210047026,0.147645772581258
31,0.183636031850284,0,9.27029550995767,0.176470588235294,0.698799841098221,0.174274921308602
34,0.120418906827824,0,10.4232033733268,0.162162162162162,0.877251521544768,0.200616560956236
37,0.161869067476939,0,12.7500070107673,0.15,1.02931584330343,0.230264541363485
40,0.163658611850351,0,13.5825158433846,0.13953488372093,1.21594954537019,0.267223882223329
43,0.173582246449286,0,14.0964675656863,0.130434782608696,1.52136789407041,0.319542234497645
46,0.135970007945006,0,14.6333880719444,0.122448979591837,1.89850297254231,0.377442497135449
49,0.157420679250877,0,16.2416794575924,0.115384615384615,2.09953593342216,0.420120926058565
52,0.140675000857265,0,15.6779389425205,0.142857142857143,2.53020872444646,0.469155829322643
55,0.187109940445523,0,15.5717412509082,0.135593220338983,2.91649727985516,0.530879315223262
58,0.187071692887329,0,16.6156109161412,0.129032258064516,3.4774668103872,0.616846477089693
61,0.171937312374184,0,17.6014645751768,0.123076923076923,4.16384105752139,0.708199862360737
64,0.18894030447797,0,17.8879868149164,0.117647058823529,4.88871893893301,0.81653411280417
67,0.235146640862607,0,18.9226122922583,0.112676056338028,5.76602793770466,0.937783257912074
70,0.211170379731133,0,19.3499357905743,0.133333333333333,6.81240814800259,1.0775793238758
73,0.185155666052138,0,20.9698544054759,0.128205128205128,8.22236602820279,1.26861416757123
76,0.163648817736034,0,22.8290165388816,0.123456790123457,9.89455118558864,1.47535358042411
79,0.16360095158671,0,25.9143841443949,0.141176470588235,12.2552770844341,1.78585017462186
82,0.163402494051215,0,29.0228857643139,0.136363636363636,14.9899551117037,2.08256122249981
85,0.190002015807034,0,33.9889049195506,0.131868131868132,18.1419312364908,2.50589433314168
88,0.1700291678712,0,40.2621836907036,0.127659574468085,21.9674499577303,2.96688212162083
91,0.17321397710018,0,45.7237319600512,0.104166666666667,26.1214454017455,3.49521559814344
94,0.14506276126183,0,52.9162719861339,0.0816326530612245,29.5989118052214,3.94145077855874
97,0.161729134217476,0,65.9862851450671,0.0600000000000001,31.011735587402,4.084389433647
