"k","SharpeRatio","less_than_k","turnover","selection_instability","weight_instability_l1","weight_instability_l2"
1,0.0562736450328082,0,0.994469092320178,0,0.000851837881947069,0.000851837881947069
4,0.211710302323891,0,0.960655079687929,0,0.0107821094346464,0.00707180650042294
7,0.197716533758568,0,0.921604878992508,0,0.020096195158008,0.0100908802597247
10,0.204095266193699,0,0.877707303899336,0.181818181818182,0.0289026767668676,0.0123916590409651
13,0.215819249230813,0,0.820286954734008,0.142857142857143,0.0448090435951048,0.0167182711518412
16,0.227221387325375,0,0.750117769002092,0.117647058823529,0.0578899018599286,0.0209646635871242
19,0.213287335868579,0,0.683299817073376,0.1,0.0749336926641175,0.0231731552438371
22,0.219734505696035,0,0.6327815736231,0.0869565217391305,0.0839486050005727,0.0249610004585989
25,0.208484438630959,0,0.590144512765175,0.0769230769230769,0.103670833604005,0.0275178991423409
28,0.211635623253953,0,0.576038972705276,0.0689655172413793,0.115746036950732,0.0300095788564733
31,0.209473952969088,0,0.612388413540769,0.0625,0.136344094818319,0.0336583177243488
34,0.214669001801511,0,0.710421131615314,0.0571428571428572,0.1499666966804,0.0355478616636514
37,0.214142144318911,0,0.85893421785746,0.0526315789473685,0.165309883094212,0.0375561987660407
40,0.203096750037876,0,1.04064468922836,0.073170731707317,0.189739929534853,0.0403643643451255
43,0.198640880571272,0,1.25104832389474,0.0888888888888889,0.211919628956923,0.0448701020115684
46,0.199342734430828,0,1.45615017136709,0.0833333333333334,0.233634522183609,0.046817217659715
49,0.200158817730082,0,1.72393801054546,0.0784313725490197,0.26109597075041,0.0511911061086231
52,0.201554062017217,0,2.04275787565021,0.0740740740740741,0.2941179301717,0.0556003731094196
55,0.210628085724901,0,2.41836993307739,0.0701754385964912,0.329135806824809,0.0604691918955855
58,0.212986663522217,0,2.89456767335259,0.0666666666666667,0.37166078331096,0.064684245569584
61,0.223734762271477,0,3.40105096525127,0.0634920634920635,0.420079965741068,0.0715508818086835
64,0.213946686816528,0,4.14798932416724,0.0606060606060606,0.500735472261262,0.0819302391277823
67,0.213031752324493,0,5.23985910723527,0.0294117647058824,0.587633767237122,0.0964273392141155
70,0.208151683214768,0,6.49624064718318,0.028169014084507,0.695089992202625,0.110424213803863
73,0.210782760899513,0,7.94791426597763,0.027027027027027,0.848429911531308,0.131269960494608
76,0.207904284792359,0,9.72809444728314,0.025974025974026,1.03848292690391,0.158166903843395
79,0.208648401803237,0,11.8746811929232,0.025,1.3059990289752,0.191918106804763
82,0.222629452178125,0,14.5774913995653,0.0240963855421686,1.51686566816832,0.220264942408221
85,0.229422477084527,0,17.4994648613626,0.0232558139534884,1.73937645860912,0.250208147965761
88,0.217901885571821,0,20.665690361225,0.0444444444444444,2.02371566070615,0.286024851815629
91,0.216244921289948,0,23.4099982920014,0.0217391304347826,2.24163605562995,0.312096310726609
94,0.210285366599586,0,26.7652644481795,0.0416666666666666,2.53393209899509,0.354633962886922
97,0.208862787408375,0,30.133076998855,0.0404040404040404,2.89156549435217,0.387582866788599
