"k","SharpeRatio","less_than_k","turnover","selection_instability","weight_instability_l1","weight_instability_l2"
1,0.0672796220092219,0,0.98995864371043,0,0.000155530608627238,0.000155530608627238
4,0.174136967062982,0,0.976574504623931,0,0.00490834604524468,0.00289503061351066
7,0.115205915261441,0,0.941682550618661,0,0.00897397601546506,0.00446393843759368
10,0.129854538563809,0,0.901614836222973,0,0.0123657789432681,0.00512839839064628
13,0.139799691254715,0,0.858834814448793,0,0.0165251505911372,0.00628643626330555
16,0.156888340881708,0,0.802650206619849,0,0.0213805695343601,0.00701724086180168
19,0.173543558952129,0,0.735055148637684,0.1,0.0302219342581143,0.00949535959229496
22,0.184384616744784,0,0.678891218411252,0.0869565217391305,0.0359034650921123,0.0102960244543088
25,0.196843275579436,0,0.617100913064372,0.0769230769230769,0.0373897735873405,0.0103393913079204
28,0.186334767949991,0,0.537636232947467,0.0689655172413793,0.0432363579650763,0.0109409173833455
31,0.191708974268452,0,0.508866794561291,0.0625,0.0518495820672338,0.0122447138409253
34,0.180675366755862,0,0.497027989990224,0.0571428571428572,0.0626240726105298,0.0139779678624565
37,0.174901409063511,0,0.496466797203958,0.0526315789473685,0.0686450827803527,0.0150523800348853
40,0.177899368985079,0,0.559651651069123,0.0487804878048781,0.0708493741695382,0.0148131369784291
43,0.171750006751901,0,0.674231950861983,0.0454545454545454,0.0770013214285697,0.0158784073774449
46,0.189919823630434,0,0.762080244517716,0.0425531914893617,0.0885294878234345,0.017521898467802
49,0.189160930182172,0,0.871506031230848,0.04,0.102680474462911,0.0190116383985412
52,0.181766428149708,0,1.06580421489989,0.0377358490566038,0.113851328357578,0.0212930177027279
55,0.17855919600323,0,1.23408030345363,0.0357142857142857,0.120743834047065,0.0214309868834295
58,0.194592838121425,0,1.68693890064679,0.0338983050847458,0.139641165569237,0.0242016623188647
61,0.19643951598765,0,2.02187473066995,0.032258064516129,0.171193082534114,0.0282477726897966
64,0.2031790385724,0,2.60955719956874,0.0307692307692308,0.202939638628331,0.0320786553890472
67,0.206240110517454,0,3.09588684073876,0.0294117647058824,0.208585635924513,0.0338457861000376
70,0.201897231391991,0,3.90018584383387,0.028169014084507,0.239758211762474,0.0364195421919737
73,0.187394186711582,0,4.88096740159396,0.027027027027027,0.290631878573232,0.0439513925707414
76,0.191228561799061,0,6.10789896941348,0.025974025974026,0.351298768387606,0.0522334943418669
79,0.177738345319223,0,7.79022543006605,0.025,0.443328772763737,0.067348537383347
82,0.190689653971199,0,11.1957569389217,0.0240963855421686,0.81555455136579,0.123390867009821
85,0.179383143862305,0,16.8281930784022,0.0232558139534884,1.11611490504832,0.184032597239118
88,0.207415932031983,0,21.9674559942775,0.0224719101123596,1.41882476213198,0.251945639076714
91,0.22762057323228,0,27.4888114054168,0.043010752688172,2.37008788077774,0.399322056135393
94,0.188091559336479,0,39.3115362091371,0.0416666666666666,3.32000205388757,0.669789220972071
97,0.173370830245734,0,47.9694068625673,0.0204081632653061,3.63367601669811,0.70510671297354
100,0.16976512268618,0,67.7422374890101,0.0198019801980198,4.9026456171299,0.934457826725536
