"k","SharpeRatio","less_than_k","turnover","selection_instability","weight_instability_l1","weight_instability_l2"
1,0.11597540218773,0,0.97137888983188,0,0.00027654214566105,0.00027654214566105
4,0.170936201400109,0,1.03982931093083,0,0.00241254731938463,0.00144311741518994
7,0.141355208206209,0,1.66136510695574,0,0.00729416127531826,0.00338865597837145
10,0.216957288936182,0,2.75993717720723,0.1,0.0135374855605259,0.00559475127292691
13,0.150635988676527,0,3.46963152195023,0,0.0128924612857879,0.00455716256201797
16,0.182578016888566,0,3.93914882214953,0,0.0228555520590237,0.00725149444502136
19,0.130820688275627,0,5.19190116386251,0.1,0.0385463949086982,0.0137159842500583
22,0.134031958025728,0,5.88030850011692,0.0869565217391305,0.0542040788876842,0.0176861840020718
25,0.15955253642452,0,6.70102414529207,0.0769230769230769,0.0704082978111501,0.0232845597254498
28,0.103222794202734,0,7.79198077733592,0.0689655172413793,0.0936691334926501,0.0317981728015078
31,0.0638289449025668,0,8.92781634839117,0.0625,0.080187778669669,0.0235570542605336
34,0.041322472814216,0,8.7709713694156,0.0571428571428572,0.119138448159635,0.0335577885947572
37,0.0889307040852462,0,9.44436371731621,0.0526315789473685,0.125435962268374,0.0356996137691808
40,0.125771712409104,0,9.71625680071118,0.0487804878048781,0.126430966087882,0.0350076661210541
43,0.116939636521393,0,9.38138392678581,0.0454545454545454,0.126668533964806,0.033897075518076
46,0.173819139617082,0,9.72633584735424,0.0425531914893617,0.136920675092418,0.0347731863571773
49,0.10307862897364,0,10.3343706426251,0.04,0.145537296894708,0.0349734593286738
52,0.114752349771922,0,11.2828780856198,0.0377358490566038,0.147386979216343,0.0351044348718603
55,0.0609534509008814,0,10.5842193805024,0.0357142857142857,0.146860775703544,0.0371510522122626
58,0.0364711307944434,0,12.1116452378903,0.0338983050847458,0.139078261411681,0.0300359238688943
61,0.0106019349549573,0,11.9855506333956,0.032258064516129,0.144704975538501,0.029891179724239
64,0.0798937058608633,0,13.2806875930432,0.0307692307692308,0.164588235428275,0.0358531220951597
67,0.17563027940565,0,14.4134304469616,0.0294117647058824,0.185259159528959,0.0384867868633814
70,0.109024412218233,0,13.0748273237767,0.028169014084507,0.181627539613301,0.0362372401832547
73,0.120835723424504,0,13.7605707013632,0.027027027027027,0.230582823548632,0.0457669184074306
76,0.204914347202575,0,13.493246755106,0,0.153044017255064,0.0220257692437298
79,0.206850531010344,0,14.6340887114367,0.025,0.194576061605323,0.0334080462945725
82,0.177664164325745,0,15.3108823010796,0.0240963855421686,0.198232487757517,0.0308132333478614
85,0.16955272469248,0,14.0798843447099,0.0232558139534884,0.224005898514001,0.0338472396658048
88,0.0964476837593025,0,13.8801677583768,0,0.23643701715941,0.0336868901653903
91,0.10492373775553,0,14.7929421116219,0.0217391304347826,0.279703771524352,0.041403116816903
94,0.141801211482293,0,15.8255409502328,0.0210526315789473,0.388527351347546,0.0655734839514322
97,0.14672033519341,0,16.2754994081054,0.0204081632653061,0.393232148576415,0.0628029310852481
