"k","SharpeRatio","less_than_k","turnover","selection_instability","weight_instability_l1","weight_instability_l2"
1,0.0602716766112487,0,0.993031819918195,0,0.000166943903175539,0.000166943903175539
4,0.115776848459262,0,0.986279630083019,0,0.00348337926351792,0.00199957824761142
7,0.217887469178054,0,0.970743787260754,0,0.00606319240915909,0.00318854591972651
10,0.192592528143088,0,0.961925478740593,0,0.00801349562350585,0.0035370983297233
13,0.169587511667353,0,0.946663422513893,0,0.0135432065988154,0.00517244242876635
16,0.165535979808084,0,0.918707630193936,0.117647058823529,0.0154472725560502,0.00557738809424442
19,0.168002668480707,0,0.902074987061186,0.1,0.018273143800052,0.00620204622740874
22,0.166872302885365,0,0.881571306537713,0.0869565217391305,0.0210842312336508,0.00630524813850341
25,0.170930012144617,0,0.860095833998148,0.0769230769230769,0.0254712573934981,0.00721851614356455
28,0.161031309749126,0,0.83128966349333,0.0689655172413793,0.028527367257402,0.00753688229264251
31,0.161966563696311,0,0.813437230041618,0.0625,0.0319250094750342,0.00777701291920803
34,0.144893429231755,0,0.771392750135306,0.0571428571428572,0.0373262956504032,0.00881965599287547
37,0.141813530465627,0,0.754360027399331,0.0526315789473685,0.0425357744656714,0.00952094867498272
40,0.157823297564948,0,0.722607862099692,0.0487804878048781,0.0495060890855141,0.0111573862844208
43,0.171119020313624,0,0.692300371910288,0.0454545454545454,0.0536480622180076,0.0110780885071397
46,0.184131619913307,0,0.684638515395795,0.0425531914893617,0.0618117056613214,0.0121409159364474
49,0.178036572084099,0,0.660289832729269,0.04,0.0656412515023654,0.0125076140148468
52,0.170492704247997,0,0.658838053157094,0.0566037735849056,0.0689414933201635,0.0131812176395057
55,0.183132539936078,0,0.652984995318134,0.0701754385964912,0.0785354349290244,0.0144168930272234
58,0.1890385609494,0,0.65333849749179,0.0666666666666667,0.0826855491735054,0.0149508066711844
61,0.181729797560308,0,0.675422682157369,0.0634920634920635,0.0892569944838185,0.0154276147397399
64,0.19358635238355,0,0.718468539493332,0.0606060606060606,0.0981116889645682,0.0167443713003281
67,0.188088468964722,0,0.783214519819617,0.0579710144927537,0.105545357508033,0.0178290501286768
70,0.179545843827237,0,0.879103659621584,0.0555555555555556,0.117492217990814,0.0189440039738135
73,0.191414707221149,0,0.990774466502244,0.0533333333333333,0.123612510531784,0.0195451162133115
76,0.189626646957069,0,1.13114372069218,0.0512820512820513,0.13774298472997,0.0207983751523491
79,0.191509561718635,0,1.3039596753581,0.0493827160493827,0.150878537205878,0.02333510084348
82,0.182215204098142,0,1.49184431232352,0.0240963855421686,0.164278382411802,0.0247995491814524
85,0.194476908967501,0,1.71087992323203,0.0459770114942529,0.173145551834903,0.0262223231990788
88,0.180986333724673,0,1.93770139751652,0.0444444444444444,0.194428635515554,0.0277145953575977
91,0.194746469241329,0,2.14735687708537,0.0326086956521739,0.202512364498823,0.0291632241653444
94,0.191915639928776,0,2.46691011264851,0.0416666666666666,0.225102503630436,0.0323195583207778
97,0.189911548233919,0,2.86736498679438,0.0404040404040404,0.255516349917292,0.0353167642187635
100,0.186577898176325,0,3.38360949843734,0.0198019801980198,0.286027550825838,0.0381368065881478
103,0.186115521854902,0,3.93577461967061,0.0380952380952381,0.33693488898803,0.0445727647196276
106,0.176918403913964,0,4.53651712329405,0.0370370370370371,0.366971880623837,0.0470464645333401
109,0.180801960587854,0,5.1741366534533,0.0272727272727272,0.431037561070549,0.0543519870182961
112,0.161644396728907,0,6.03904999499268,0.0350877192982456,0.48573839542522,0.0632275778529933
115,0.178546250494811,0,6.8029765866423,0.0341880341880342,0.468682144038343,0.0595286152927774
118,0.173197554912057,0,7.95436894795939,0.0333333333333333,0.600948943751914,0.0733940673322051
121,0.205881791686152,0,10.4117960410046,0.032520325203252,1.29211091493188,0.149849331409554
124,0.186573313938231,0,14.1304773422053,0.0317460317460317,2.32261053206911,0.261019922084377
127,0.225953528445112,0,29.2499195363529,0.0310077519379846,3.74993155328358,0.473313119053661
130,0.232985237135975,0,48.8338136661932,0.0303030303030303,2.90028296646814,0.370442552928422
133,0.284854390428558,0,57.617358342393,0.0296296296296297,4.72874074380068,0.623873186523791
136,0.285063006611103,0,70.7316317102933,0.0289855072463768,6.55040947219431,0.868652998578118
139,0.27373861547442,0,85.6952360479224,0.0422535211267606,7.83076234093527,1.03904326846363
142,0.240880463501899,0,109.376664225433,0.0277777777777778,7.98456561526187,0.990284993215962
145,0.243447842022551,0,132.246232527966,0.0272108843537415,10.5887141366661,1.38000677887386
148,0.270357926436941,0,166.619725319102,0.0134228187919463,15.456308630533,1.95384793351794
