"k","SharpeRatio","less_than_k","turnover","selection_instability","weight_instability_l1","weight_instability_l2"
1,0.000603629676014466,0,0,0,0,0
10,0.245599256666258,0,2.89172930863661,0,0.0428594672478952,0.0166611860716976
19,0.303530224713754,0,4.77667686243787,0.1,0.0608806348936704,0.0175753421486416
28,0.332307193993538,0,7.29776764419271,0.0689655172413793,0.0612696845079164,0.0145334909494214
37,0.357103888429799,0,8.60971751645251,0.0526315789473685,0.0609443093680217,0.0135653069864421
46,0.311242585004744,0,9.97297633473421,0.0833333333333334,0.065970174349673,0.0130882208920871
55,0.316925916784801,0,11.5575378360903,0.0701754385964912,0.0762448671804688,0.0140224232295139
64,0.377460572263557,0,13.7156904573208,0.0606060606060606,0.0719814806702691,0.0117819537104649
73,0.402024576130262,0,16.030110386559,0.0789473684210527,0.0736847674913877,0.0117536127124405
82,0.413978027168787,0,18.586863331911,0.0705882352941176,0.0704987270585031,0.0107982776136779
91,0.391403349594551,0,20.6860769769705,0.0638297872340425,0.0699294031812149,0.00995712822633919
100,0.381784635212149,0,23.2761491788628,0.0769230769230769,0.0763289054755104,0.0106831157577437
109,0.404266625277224,0,26.8346038065636,0.0707964601769911,0.0777516253174989,0.0103163598884905
118,0.435478650465034,0,28.6315354433272,0.0655737704918032,0.0783333437810945,0.00991777374750322
127,0.424742379039286,0,32.3133396130767,0.0610687022900763,0.0822450432247497,0.00983739331745629
136,0.40696661460988,0,36.4979388602164,0.0709219858156028,0.0826883729610678,0.00993929160781829
145,0.380571849795563,0,39.4936710938303,0.0666666666666667,0.0846637324903513,0.00970517055387597
154,0.376591812217384,0,43.3602582220709,0.075,0.085994956599451,0.00947433798551278
163,0.339907995733383,0,47.1074900849644,0.0595238095238095,0.087269600004379,0.00907467181590452
172,0.346123796192904,0,51.3452960975525,0.0674157303370787,0.0916112403089015,0.00911574920795542
181,0.31406015339887,0,54.7968224288139,0.074468085106383,0.0914140217800965,0.0093152778124819
190,0.315946025742477,0,59.0108312065121,0.0710659898477157,0.0923836312773729,0.00908139308150501
199,0.311866043642862,0,63.6017657130453,0.0679611650485437,0.0935097207862106,0.00887353786911436
208,0.324637986286761,0,68.7465439641529,0.0651162790697675,0.0953779949568551,0.00870085492020172
217,0.312624026324747,0,72.8656193021129,0.0711111111111111,0.0973011742992225,0.00852070690954627
226,0.328591063267792,0,80.5402597530639,0.0683760683760684,0.0972628096144474,0.0085981141699583
235,0.327629922900601,0,90.3305847072195,0.065843621399177,0.0975040278022662,0.00826182652272932
244,0.333553668525366,0,94.1067099876741,0.0634920634920635,0.0972460177147106,0.00834897280618821
253,0.344585485406177,0,100.310301017335,0.0613026819923371,0.10131623808829,0.00831672672872158
262,0.332354551215444,0,106.593231192111,0.0592592592592592,0.09902675444901,0.00795637904411502
271,0.33290978770718,0,114.355465258906,0.0642857142857143,0.0982527834584754,0.0078356693651661
280,0.330977144762719,0,125.138919798921,0.0622837370242214,0.101902101649276,0.00808299371818231
289,0.291246893299366,0,130.433101234819,0.0604026845637584,0.0994195050746477,0.00754679498327383
298,0.325530812979953,0,139.766933677613,0.064935064935065,0.100883718801946,0.00774278163141036
307,0.322471386484984,0,149.650865066399,0.0691823899371069,0.103947604621636,0.00798998469579071
316,0.29546940046827,0,163.859689854016,0.0672782874617737,0.106189208145987,0.00815838863457399
325,0.264719950825797,0,177.287484708372,0.0597014925373134,0.108240096669893,0.00816492880544701
334,0.242358779366646,0,207.290255078165,0.0524781341107872,0.110227842963331,0.00805862421420446
343,0.210688281488949,0,233.955511662224,0.0343839541547278,0.106225706188753,0.007690896925723
