"k","SharpeRatio","less_than_k","turnover","selection_instability","weight_instability_l1","weight_instability_l2"
1,0.0595802470003858,0,0.988455178962588,0,0.000208193592697036,0.000208193592697036
4,0.118933508404791,0,0.979954566518924,0,0.00389026030760262,0.00241865510089441
7,0.18806633462263,0,0.959617788260026,0,0.00743456638459184,0.00387121131298478
10,0.206013368571547,0,0.935463916016329,0,0.011396619592511,0.00499576512939822
13,0.162234854094909,0,0.919700997955414,0,0.013837362048245,0.00571288438546118
16,0.147617303981022,0,0.885243305701018,0,0.0175114944574727,0.0063226289563879
19,0.16241256399828,0,0.874926689711967,0.1,0.0203982833963364,0.00688572590469668
22,0.171852730080668,0,0.845814391166004,0.0869565217391305,0.0245078556154681,0.00728880394755958
25,0.174342779695521,0,0.822652575846478,0.0769230769230769,0.0288545349769342,0.0081497622504566
28,0.172463991055475,0,0.802568221269216,0.0689655172413793,0.0313230071867501,0.00850155654993194
31,0.164341203935693,0,0.778425502155569,0.0625,0.0357863234226863,0.00915010288521082
34,0.159197491403545,0,0.733459022029836,0.0571428571428572,0.0450853842068406,0.0110158875987175
37,0.167554128433476,0,0.71547075767954,0.0526315789473685,0.0465944940198372,0.0108209508275754
40,0.171121107530708,0,0.692773396298359,0.0487804878048781,0.0507803840892678,0.0113888033053924
43,0.171575309870613,0,0.645281585434995,0.0454545454545454,0.0569042214021478,0.0120376226019861
46,0.164537364429917,0,0.618504083989549,0.0425531914893617,0.0673977645185951,0.0135027947669569
49,0.158668293056729,0,0.605214141907272,0.0600000000000001,0.0679042905513309,0.0135389775088639
52,0.159713819042282,0,0.605227022100287,0.0566037735849056,0.0744289991580519,0.0145773309981873
55,0.164167302502524,0,0.623437231867462,0.0701754385964912,0.0859801621791238,0.0157017683119059
58,0.176344376086459,0,0.636918261485228,0.0508474576271186,0.0873124068389403,0.0153957942228385
61,0.170526570242707,0,0.690735568798715,0.032258064516129,0.0992586251151162,0.0179996085499624
64,0.169269281994935,0,0.769494431687144,0.0606060606060606,0.101194499026939,0.0177563409558002
67,0.16523188868417,0,0.872130195579456,0.0579710144927537,0.114288303466289,0.0186065585673458
70,0.1701200980788,0,1.0409044944472,0.0555555555555556,0.12883253112398,0.0208405064182067
73,0.168117646151667,0,1.16340031718915,0.0533333333333333,0.132056939850506,0.0210926629437873
76,0.161899783559416,0,1.28975327247785,0.0512820512820513,0.143996227663831,0.022380856919417
79,0.163014747267106,0,1.39208578978117,0.0493827160493827,0.159414174172379,0.0240007219110379
82,0.171407667919562,0,1.56464958620972,0.0476190476190477,0.165390972644466,0.0249170378995886
85,0.181518053869121,0,1.75501892721471,0.0348837209302325,0.185991011856554,0.027357088583461
88,0.191294382077535,0,1.96536399039847,0.0444444444444444,0.197735274333461,0.0287102942286531
91,0.199903527859409,0,2.19413056150615,0.0217391304347826,0.21420979356939,0.030861980982375
94,0.203697754468944,0,2.50668897824129,0.0210526315789473,0.233265964208567,0.0335534568941855
97,0.184624800450761,0,2.83656263097385,0.0204081632653061,0.257963699533096,0.0350297787270428
100,0.186228593781606,0,3.24812707863957,0.0297029702970297,0.27854234771825,0.0366705763011179
103,0.194065603957344,0,3.73359972767402,0.0380952380952381,0.328362416577625,0.0431469525371941
106,0.193476131799204,0,4.27341380866183,0.0370370370370371,0.350338399800701,0.0456536315951051
109,0.19846051099607,0,4.83050064777644,0.0181818181818182,0.406701010770843,0.0516385538964915
112,0.205098780748088,0,5.57999016372937,0.0176991150442478,0.465916016193616,0.0588517936688589
115,0.197287465703044,0,6.37347977810959,0.0172413793103449,0.515622887334623,0.0622630011100265
118,0.210568030729048,0,7.95310736975235,0.0168067226890757,0.668111611999141,0.0801697883788124
121,0.207165172333082,0,11.4346477771605,0.0163934426229508,1.03137426674369,0.121147247358398
124,0.213922875463486,0,15.4543116937614,0.016,1.28957515399652,0.156302014186835
127,0.241205005333571,0,22.0817921964106,0.015625,1.43815138010545,0.170370094655344
130,0.217230432656053,0,26.5623282068784,0.0152671755725191,1.5642240656463,0.17681517919223
133,0.229107335817656,0,30.8122629065114,0.0149253731343284,1.68473270221829,0.192934928394365
136,0.212534938640775,0,37.443965296795,0.0145985401459854,1.73310426860571,0.193680232973192
139,0.21343295466035,0,40.504420821918,0.0142857142857142,2.04563830413818,0.230082142306702
142,0.211197928438174,0,44.4052765660211,0.0209790209790209,2.07677934799485,0.23642448651467
145,0.211549147294943,0,48.801357323631,0.0136986301369864,2.26180366843657,0.253245646172457
148,0.208028808007881,0,51.1507834733498,0.0134228187919463,2.31392536951145,0.251656400674905
