"k","SharpeRatio","less_than_k","turnover","selection_instability","weight_instability_l1","weight_instability_l2"
1,0.142140275763644,0,0,0,0,0
4,0.213005679633347,0,0.782408965784616,0,0.172871043483504,0.0972359329393755
7,0.244131767984706,0,1.56220383904202,0.25,0.182671017051418,0.0806960573882589
10,0.313650110102887,0,2.35725177084987,0.181818181818182,0.159480881643349,0.062864913567107
13,0.351426886846431,0,2.93406485427847,0.142857142857143,0.130178152690645,0.0453140558660587
16,0.343936614440808,0,3.64567021116718,0.117647058823529,0.120528501775212,0.0381937990053629
19,0.338598925715606,0,4.1924885966461,0.1,0.11890035566113,0.035515810201802
22,0.379935787798006,0,4.51902984860065,0.0869565217391305,0.114236678051917,0.03170139888934
25,0.402484132243013,0,4.84649749548026,0.0769230769230769,0.110756463451163,0.0294059632114115
28,0.407103681284167,0,5.10945600674279,0.0689655172413793,0.110382477151965,0.0273074326718987
31,0.392442283133964,0,5.3178117410595,0.121212121212121,0.114675788788465,0.026719447353005
34,0.391070054092969,0,5.96176220763506,0.111111111111111,0.114993671894914,0.0258461922561093
37,0.364968392186963,0,6.41296495963265,0.102564102564103,0.109354518657639,0.0233317326260376
40,0.368300229432029,0,6.75564944022006,0.0952380952380952,0.111512578146585,0.0232220825385794
43,0.37529376307095,0,7.0465951961524,0.0888888888888889,0.108046746402439,0.0219322957951556
46,0.361394606341116,0,7.32602077587091,0.0833333333333334,0.106927570972272,0.0208840753818599
49,0.358960865781466,0,7.7111927304224,0.0784313725490197,0.108036938469777,0.0203738818284927
52,0.353209121064166,0,8.0946691808459,0.0740740740740741,0.109806676271384,0.0201227011219331
55,0.37526007517897,0,8.62287734551965,0.103448275862069,0.106574329199491,0.0191435025481894
58,0.370345298870664,0,8.83621103232482,0.0983606557377049,0.106691056680202,0.0183294490717922
61,0.374932806805893,0,9.43429204000433,0.09375,0.106514638930283,0.0177290570619235
64,0.358243797649094,0,9.86106888798479,0.0895522388059702,0.106278608552154,0.0174429816402679
67,0.345240650880443,0,10.1202002830988,0.0857142857142857,0.107117846614555,0.0171383971361266
70,0.350009960501529,0,10.3881161409364,0.0821917808219178,0.10978712319237,0.0172517229127605
73,0.356827738588009,0,10.7101275065087,0.0789473684210527,0.109819381819187,0.0168053614473677
76,0.366571867214135,0,11.1337087608483,0.0759493670886076,0.112563848022576,0.0168199585192622
79,0.375183708057059,0,11.7446032297707,0.073170731707317,0.108958448381505,0.016011738983827
82,0.375333894894308,0,12.1372007422746,0.0930232558139535,0.112168565824201,0.0160733320685147
85,0.384827604043161,0,12.5980936602159,0.0898876404494382,0.112805690147975,0.0159415170949153
88,0.360019396013426,0,13.070021872582,0.0869565217391305,0.112320258353082,0.0156330136230605
91,0.354265400329123,0,13.5480092131225,0.0842105263157895,0.11260100868209,0.0155798326927569
94,0.362611532835602,0,14.078910788416,0.0816326530612245,0.111369069105038,0.0153097751128317
97,0.353529937498735,0,14.1801817166318,0.0792079207920792,0.113796892814117,0.0149502338852479
100,0.358806083119109,0,14.2006838216816,0.0769230769230769,0.113352544932691,0.0145883798919163
103,0.372379831264571,0,14.5881211012319,0.0925925925925926,0.112006734359282,0.0143933392361287
106,0.34789107380695,0,15.2174016173249,0.0900900900900901,0.114590867395786,0.0146863821885049
109,0.346190439059094,0,15.5960528718561,0.0877192982456141,0.117938710307628,0.0150032888955405
112,0.356125599096917,0,15.9811399486954,0.0854700854700855,0.116927169254272,0.0147304502612146
115,0.347526632718134,0,16.670932357515,0.0833333333333334,0.119963378024432,0.014964104733193
118,0.34555526143257,0,17.2009660632726,0.0813008130081301,0.12162095656195,0.0150736725003977
121,0.332650915499097,0,17.7702827693976,0.0793650793650794,0.125351904711945,0.0154937878955263
124,0.325202624096651,0,18.0589119121318,0.0775193798449613,0.121831654124784,0.014891839865448
127,0.298893015598944,0,19.0468418637947,0.0757575757575758,0.119572648486979,0.014719236640379
130,0.273295675860161,0,19.076030341813,0.0740740740740741,0.120152519702029,0.0151384613143295
133,0.273423959542166,0,19.9384496604258,0.0863309352517986,0.120169116445267,0.0149910190628124
136,0.279033447672109,0,20.2166961154936,0.0845070422535211,0.125294907119189,0.0154816231914252
139,0.269624336100767,0,21.3767387469982,0.0694444444444444,0.128989057090701,0.0164236171071271
142,0.270302698848543,0,22.8630960183089,0.0680272108843537,0.134205386483396,0.0169149085092713
145,0.296229849915438,0,22.9225850040003,0.0536912751677853,0.13455622160122,0.018087382320469
148,0.250866209349308,0,25.0089933078555,0.0397350993377483,0.133195761418263,0.0182975106735867
151,0.232713822739687,0,25.6080208161398,0.0131578947368421,0.12594867483491,0.0178342125236219
