"k","SharpeRatio","less_than_k","turnover","selection_instability","weight_instability_l1","weight_instability_l2"
1,0.0670584783346519,0,0.989711757548048,0,0.000143614104451446,0.000143614104451446
4,0.190717693977031,0,0.976554284345466,0,0.00523225927358412,0.00324032317925363
7,0.113629331867467,0,0.943858119394467,0,0.00994116913972897,0.00507142965146829
10,0.134129191278477,0,0.908031864221103,0.1,0.0116750404502452,0.00490842304330302
13,0.138891944023651,0,0.877801667870249,0,0.0166545883379084,0.00655805689733565
16,0.141684971400697,0,0.816846508723295,0.117647058823529,0.0221891654660071,0.00772114164359618
19,0.174608922183412,0,0.75497666110629,0.1,0.0253603231190585,0.00814970523756229
22,0.186676691171711,0,0.704221250200538,0.0869565217391305,0.0327552613884564,0.00968075369619785
25,0.174872490609948,0,0.644972936245673,0.0769230769230769,0.0382786823273681,0.0102301028866443
28,0.173169963690364,0,0.591417661373472,0.0689655172413793,0.0454365116780291,0.011467222694149
31,0.170961652942059,0,0.538389585080572,0.0625,0.0497466636968128,0.0119429704440132
34,0.171385198454333,0,0.521289435772943,0.0571428571428572,0.0565683418020144,0.0130381909627271
37,0.177539662322541,0,0.492476253165802,0.0526315789473685,0.0614160847901813,0.0135776265265371
40,0.185197462655478,0,0.491821382647282,0.0487804878048781,0.0696203436659862,0.0148587240454767
43,0.19439443053885,0,0.548416210982843,0.0454545454545454,0.0730887367908486,0.0149533617834945
46,0.194395410009053,0,0.63537721583733,0.0425531914893617,0.0825331598706328,0.01621894954334
49,0.195945105434696,0,0.718194607435034,0.04,0.0884995128545724,0.0168077364906125
52,0.20133168374257,0,0.82576024498726,0.0377358490566038,0.0990724357389591,0.0184367793244584
55,0.188162222252005,0,1.00502444500657,0.0357142857142857,0.112163741566004,0.0197284137170776
58,0.180806325483379,0,1.2679433900982,0.0338983050847458,0.122537211952371,0.0219208157273495
61,0.186258417301663,0,1.53331436297968,0.032258064516129,0.136529647581686,0.0238712777934441
64,0.206555999245133,0,1.85985752323752,0.0307692307692308,0.156016074629223,0.0259432448984023
67,0.208582610559378,0,2.56726906372684,0,0.185825591201117,0.0299893679012386
70,0.201030960987777,0,3.78190160292681,0,0.226021273258583,0.034993671604434
73,0.217295213960816,0,4.49961836263218,0.027027027027027,0.247166686673795,0.0382270214789568
76,0.220333012206248,0,5.57910019604406,0.025974025974026,0.266552033000456,0.041184420073546
79,0.232321826661704,0,6.4274782969255,0.025,0.321673606477886,0.047754809318223
82,0.225929355456347,0,7.42122643796602,0.0240963855421686,0.369078365541911,0.0527561474627845
85,0.218044387286785,0,9.06412073142024,0.0232558139534884,0.502124850485067,0.0712258280330876
88,0.191832757423203,0,11.9583251548605,0.0224719101123596,0.784499064991269,0.122883200318788
91,0.219236676431716,0,22.1880516656384,0.0217391304347826,1.24325522051094,0.223056006786642
94,0.247292861094835,0,28.7899145191996,0.0210526315789473,1.71991209026073,0.292548854087832
97,0.220609282266807,0,39.2411428487133,0.0204081632653061,2.39494605592384,0.404415233044284
100,0.233812979889937,0,45.2285115726924,0.0198019801980198,2.79830586893883,0.491708457564991
