"k","lasso"
3,0.0434405348974306
5,0.046713310490042
7,0.0731565782331432
9,0.0711393865244806
11,0.0437986113864329
13,0.0558381838340418
15,0.043247791497624
17,0.0461391027794754
19,0.0445169798597392
21,0.0462548527818633
23,0.0488530245353382
25,0.0506815189683502
27,0.050305916135644
29,0.0429924604379144
31,0.0437570483133498
33,0.0445568605815554
35,0.0543228789763658
37,0.0541380379944072
39,0.0596626802988418
41,0.0588646254879689
43,0.0612380343189655
45,0.0628263885096832
47,0.0617699812684803
49,0.0625987527301586
51,0.0611974316854261
53,0.0686615966346426
55,0.06824927486266
57,0.07281194338131
59,0.0725275619639769
61,0.0717995522099629
63,0.0739872880392778
65,0.0769033672415206
67,0.0808272156244476
69,0.0845275831383889
71,0.0861105716852155
73,0.0872246502316259
75,0.0929437901823286
77,0.0927563912474737
79,0.0978976222327929
81,0.0968770602597705
83,0.0973304156761333
85,0.0980305684075789
87,0.0986306278381053
89,0.095940389627953
91,0.0956714853091319
93,0.09892161214524
95,0.0990294589729855
97,0.104303163195842
99,0.103685191644697
101,0.0960675056935165
103,0.0916050409969222
105,0.0971252816111223
107,0.100736706205088
109,0.102840282122641
111,0.105148768468253
113,0.0952324502315877
115,0.097414254045329
117,0.106094058520126
119,0.113826142734184
121,0.0952130691751152
123,0.113416039548035
125,0.102902589111815
127,0.127628718971236
129,0.120398432735733
131,0.13755109982704
133,0.129305950607948
135,0.122275810382436
137,0.133160488938946
139,0.126374726287381
141,0.126557385633055
143,0.133925875435926
145,0.11653526294994
147,0.126891127281786
