"k","elnet"
3,0.00562513885575632
6,0.0168328334126781
9,0.0188110862606785
12,0.021059069199649
15,0.0205946914448279
18,0.0244372402049105
21,0.0247188668462548
24,0.0276151282586095
27,0.0268458040712419
30,0.0278064592902691
33,0.0277686989352986
36,0.0275330636997464
39,0.0315246448583555
42,0.0318100176242942
45,0.0276689556945096
48,0.0295467407902913
