"T_in","k","sharpe_oos","turnover_median","weight_instability_L1_median","weight_instability_L2_median","selection_instability_mean","nnz_mismatch_count"
360,3,0.0720682878883051,3.42104339222673,0.0813305317474807,0.0520721289824348,0.0925656159738792,0
360,5,0.108509599224848,5.22400806655626,0.0944097915837224,0.0495482521697599,0.10120766880154,0
360,7,0.133572216208799,6.50730177925136,0.0967087868964571,0.044440326224489,0.103136666171954,0
360,9,0.152794838177199,7.96107733749768,0.102503061896258,0.0423618432005163,0.112055406605199,0
360,11,0.166753675737254,9.26483386095152,0.108006662337144,0.041286082812905,0.113553631056457,0
360,13,0.181136019287487,10.8105869009047,0.112264489636206,0.0398819125356032,0.115394548291919,0
360,15,0.196689263461415,12.3203770470768,0.114827845115629,0.0387451767457573,0.113930113047354,0
360,17,0.212083209858607,13.5704219138208,0.114218624573169,0.0363832306090312,0.1108071868543,0
360,19,0.224627118865238,15.0219657392665,0.115155145478157,0.0346997749474711,0.110917609982306,0
360,21,0.23626870418227,16.276275778216,0.11251988358576,0.0326010857191509,0.111389466551712,0
360,23,0.247345866784051,17.5990386179367,0.11206750189314,0.0314231505517216,0.108994231578598,0
360,25,0.259385967438332,18.9829579768383,0.112562958216848,0.0303047474778839,0.107623036270645,0
360,27,0.269029294993516,20.3132316577063,0.111902716504427,0.0291446008980599,0.106568911152169,0
360,29,0.278830584001946,21.8543128147572,0.110695033005046,0.027877087047187,0.105225245370044,0
360,31,0.287505259647118,23.0841784282066,0.11018217166919,0.0269916543776967,0.104838897551366,0
360,33,0.293837685409659,24.4231661060654,0.110205214528934,0.0261247625488593,0.103845294980141,0
360,35,0.3013709068049,25.7622595978407,0.108867565003568,0.0251724003172534,0.103561534599171,0
360,37,0.3075776934556,26.9839782457102,0.109421458713493,0.024561972553139,0.103080552926005,0
360,39,0.314743934009509,28.1461728673889,0.108493079174916,0.023899073712395,0.102001765286202,0
360,41,0.319621737206084,29.2633952332944,0.108249616618112,0.0231518686516799,0.101444463817029,0
360,43,0.32374860694462,30.4851178838456,0.108580620203569,0.0228031502359754,0.10015806772006,0
360,45,0.327799242108187,31.506840994837,0.108197223941949,0.0223228641626771,0.100005729716646,0
360,47,0.332128655934521,32.6065024955272,0.108223860859636,0.021763251902812,0.0987040072232488,0
360,49,0.334945399824634,33.617778082527,0.108046633803903,0.0213115356371194,0.0988048024969714,0
360,51,0.337164718677406,34.7666819301068,0.107973262461188,0.020962400875217,0.0987790701448775,0
360,53,0.339403665241172,35.7102029319657,0.107914587790948,0.0205365655572532,0.0980391226459266,0
360,55,0.341911760705677,36.781900700622,0.107415445153317,0.0200835305010442,0.098256126266329,0
360,57,0.343796640406078,37.6783941178488,0.107786938557359,0.019791598778871,0.098234926889865,0
360,59,0.345741706665331,38.3560803460527,0.107860347084998,0.0194724699899208,0.0978658648958441,0
360,61,0.347130642438624,39.2691786354997,0.108116687702786,0.019208453276243,0.0975850292959587,0
360,63,0.348783021990258,40.3284767862393,0.108630853526603,0.0189476212739503,0.0967658868398324,0
360,65,0.35017441590146,41.2353081762271,0.109424389937199,0.0187808330421675,0.0963606142152773,0
360,67,0.352026535516285,42.3668005592809,0.109277146827525,0.0185403805782073,0.0956743252453353,0
360,69,0.353318930539121,43.3743096974948,0.109231951011864,0.0181084394218724,0.0954253616707988,0
360,71,0.35420422038267,44.5614598630782,0.109816546664871,0.0179767067261594,0.0953753831287151,0
360,73,0.355106986230185,45.7656056569999,0.109210946843171,0.0176515653869766,0.0950124766587971,0
360,75,0.355892022767379,46.769315227104,0.110090099900207,0.0175829362050881,0.0947761957179296,0
360,77,0.356841647072202,48.2582305467564,0.10987402761719,0.0173945446345219,0.0948571890031266,0
360,79,0.357643803835093,49.6957628284332,0.110530345881503,0.0171598149231272,0.0942542639688015,0
360,81,0.357705240507189,51.0683357078957,0.110951102779905,0.0169525077545072,0.0936496204358897,0
