"k","elnet"
3,0.0510352744649407
6,0.0574698853954863
9,0.0601067536890535
12,0.0619497417809297
15,0.0625102137120002
18,0.0623566004176622
21,0.065967352877719
24,0.0706366797309094
27,0.0654653676899487
30,0.0595262424142633
33,0.06205658689112
36,0.0622816531425085
39,0.063347211584451
42,0.0630616200528723
45,0.0662321457117717
48,0.0735552273264747
