"k","elnet_refit"
3,0.0382774590771411
4,0.0343659271747488
5,0.0333340364575736
6,0.0334574252624593
7,0.0294835561312509
8,0.0268764987567331
9,0.0308379451727787
10,0.0345332614449616
11,0.0316439871073857
12,0.0325783260753238
13,0.0351038672615947
14,0.0360526240039698
15,0.0324238212802333
16,0.0341413202423208
17,0.0346697900671286
18,0.0341243665038372
19,0.035564747397392
20,0.0341899237008179
21,0.0398338343926814
22,0.0382448366627727
23,0.0327742976926396
24,0.0306427490995411
