"T_in","k","sharpe_oos","turnover_median","weight_instability_L1_median","weight_instability_L2_median","selection_instability_mean","nnz_mismatch_count"
360,3,5.01518267151299,7.56130437429808,0.977442616478194,0.644732157288541,0.0925656159738792,0
360,5,5.17870589075544,15.6078178689684,2.06973151127762,1.11102406791437,0.10120766880154,0
360,7,5.27194345970467,23.9513724790624,3.20278227797109,1.50800857310897,0.103136666171954,0
360,9,5.36211263036579,33.1245381263664,4.43884169794816,1.88357897802922,0.112055406605199,0
360,11,5.41154306042565,42.1952032851613,5.89907043081433,2.32369713937079,0.113553631056457,0
360,13,5.46469703287725,52.5358833530428,7.39879989004621,2.71676307554876,0.115394548291919,0
360,15,5.53020848195342,63.3997512365448,9.1414696271557,3.14012635590117,0.113930113047354,0
360,17,5.60777623595146,76.8463527991307,10.8628209340979,3.55744133742904,0.1108071868543,0
360,19,5.67876056508649,91.4899066598294,12.8496823018618,4.01478271021752,0.110917609982306,0
360,21,5.72341028194745,107.014918139991,14.7345656531502,4.40907887744078,0.111389466551712,0
360,23,5.77226889378333,123.412540711592,16.8033819589302,4.82961542914267,0.108994231578598,0
360,25,5.80792933166102,140.369698260935,19.0351407465007,5.24568262118564,0.107623036270645,0
360,27,5.85564648428839,158.618958245553,21.296171824953,5.69973337281822,0.106568911152169,0
360,29,5.90151689786195,176.570203621151,23.5377321832422,6.03944703723438,0.105225245370044,0
360,31,5.93922534486677,195.393593364986,25.8264264071838,6.49453137612205,0.104838897551366,0
360,33,5.97009106729994,214.761527230049,28.3333685333291,6.86125022905851,0.103845294980141,0
360,35,5.99883253472901,235.731584860684,30.809008084405,7.2427306649279,0.103561534599171,0
360,37,6.01879647225933,258.275764595136,33.4962024893401,7.66709846809812,0.103080552926005,0
360,39,6.04633875655886,279.806799136648,36.2757351037362,8.10708279702698,0.102001765286202,0
360,41,6.07304422459481,303.09972678386,39.067521354284,8.49292629780171,0.101444463817029,0
360,43,6.09744997916698,327.530682622573,42.2552936459512,8.95834691002358,0.10015806772006,0
360,45,6.11987528920255,354.44226031688,45.2850605992488,9.36563929099465,0.100005729716646,0
360,47,6.1425978433123,380.718481588479,48.3523776213535,9.81946076137086,0.0987040072232488,0
360,49,6.158263382064,409.37118929757,51.5547207846999,10.2548143867843,0.0988048024969714,0
360,51,6.17796813207332,439.611947779075,55.5988057135697,10.7668448121709,0.0987790701448775,0
360,53,6.1953598636885,469.268345069003,58.8250902665903,11.2306973155244,0.0980391226459266,0
360,55,6.20977448237469,501.050227892351,62.3419651759997,11.6388264303875,0.098256126266329,0
360,57,6.22180391112335,530.513194247762,65.9300635810258,12.1263295057262,0.098234926889865,0
360,59,6.23060247178043,562.05476111178,70.2464026480538,12.6441429543076,0.0978658648958441,0
360,61,6.23995378202908,596.110836311949,74.3207557521773,13.0913470996051,0.0975850292959587,0
360,63,6.25177146416997,628.082734943057,78.6853593021394,13.7021945652554,0.0967658868398324,0
360,65,6.25996493594658,664.47588685862,83.1829457086075,14.2396514724031,0.0963606142152773,0
360,67,6.26784650428997,701.09427048755,87.7702252993725,14.8169569922094,0.0956743252453353,0
360,69,6.27244816505493,737.46463397589,91.8344921103274,15.2803486340209,0.0954253616707988,0
360,71,6.27443950145602,773.333167199143,97.3806394386062,15.942385154762,0.0953753831287151,0
360,73,6.27734893290367,816.63661033034,102.356390913089,16.565883810632,0.0950124766587971,0
360,75,6.28560384380407,858.602442742369,108.161627296202,17.2528519627637,0.0947761957179296,0
360,77,6.28808113163129,902.252243680486,113.177589390632,17.764271953398,0.0948571890031266,0
360,79,6.28458762054203,946.640247620383,119.650597211292,18.5237210041906,0.0942542639688015,0
360,81,6.29074291473639,993.611826209316,125.603819320958,19.2654140945894,0.0936496204358897,0
360,83,6.29545274781154,1040.99569859049,131.56603853516,19.9373970690337,0.0940091630813935,0
360,85,6.29725592687328,1091.59802460493,137.871498591829,20.5096372330815,0.0938697275575397,0
360,87,6.2974174952905,1142.58034881201,144.586090638274,21.3280502803493,0.0933574916698551,0
360,89,6.30103030846,1198.03824708535,150.238446912633,21.9299048247903,0.0933472299253588,0
360,91,6.30250518327538,1248.96158534947,157.825868417531,22.748743186548,0.0939190856552252,0
360,93,6.30112163245923,1305.51837123492,165.036450693062,23.4954157316189,0.0938534497462775,0
360,95,6.30261585969368,1359.63496064444,171.944311447239,24.2403630249633,0.0936627986643733,0
360,97,6.29916910524179,1416.51104427861,180.216350551657,25.1466549249504,0.0932396259709554,0
360,99,6.29865825908858,1481.30844820821,188.975758446649,26.046809552941,0.0932070717962237,0
360,101,6.30051311735902,1544.09675995964,197.001735540377,26.7903688025527,0.0933846578426019,0
360,103,6.29876901357514,1604.74536683042,204.88811977592,27.6647277228839,0.0932600440048728,0
360,105,6.29685347934651,1676.55169681235,213.910965458503,28.548160706844,0.0929883102112709,0
360,107,6.29969803994879,1749.16751334562,222.00192488759,29.3942166211155,0.0932209528841411,0
360,109,6.30200437685753,1822.76243311308,232.07723866947,30.5142058096718,0.0929081873167234,0
360,111,6.30143807718949,1899.62908902128,243.74549401691,31.5607041518795,0.0926558696871423,0
360,113,6.30164420157505,1985.03951480418,253.665960318356,32.6127012116349,0.0925705397227361,0
360,115,6.30133250432044,2069.17957619888,263.819114987575,33.5685695768016,0.0924297004295069,0
360,117,6.2976425923641,2161.49629734422,274.091683375226,34.5182014594312,0.0924118194513111,0
360,119,6.29610974542545,2254.05479106055,287.673986079759,36.0009775878433,0.0921800965194204,0
360,121,6.29424184978366,2339.51173858206,299.094727503659,37.0205849316288,0.0918612016726003,0
360,123,6.28888949078466,2430.56087549794,311.857443392838,38.4252871770548,0.0919288573630657,0
360,125,6.28497866569598,2533.29370889953,323.390417725241,39.4205244352909,0.0919769162247473,0
360,127,6.28003306432781,2636.53719116247,336.210814305643,40.6135370534153,0.0919833135468459,0
360,129,6.27759399951611,2735.21970539975,348.633736346407,41.788654956363,0.0918663435715093,0
360,131,6.27229943163917,2844.42976804799,366.461425455543,43.5280627424444,0.0916402499193026,0
360,133,6.2637578412917,2960.26622670544,380.060334872123,44.9151057041933,0.0915326227883209,0
360,135,6.25938309814409,3083.68478821599,395.519738545031,46.372296991552,0.0912982707974609,0
360,137,6.25167502817314,3194.83026938023,411.815143420332,47.9950670393011,0.09126994601715,0
360,139,6.24739139327347,3321.91240848462,431.075322074411,49.5545007982001,0.090955711031771,0
360,141,6.24217465592888,3443.36057304688,447.668940514402,51.1738151769048,0.0910062319492254,0
360,143,6.23577739916596,3573.02111483768,465.099157543115,52.8073652460213,0.0908426468832629,0
360,145,6.2300083718541,3710.0606343778,483.394613746357,54.6117376240413,0.0907763962851329,0
360,147,6.22597496443916,3852.50915185281,503.793282297079,56.424004049263,0.0907794797086675,0
