"k","lasso"
3,0.189745530930782
5,0.180421833181858
7,0.176304308893343
9,0.175386780608176
11,0.175936284661218
13,0.158833872169049
15,0.181996797414753
17,0.193761572340539
19,0.177643198960463
21,0.181716256174074
23,0.186542979091154
25,0.18269401262443
27,0.179745735695713
29,0.184253111927233
31,0.180325981548111
33,0.184723508596941
35,0.177465965007385
37,0.169445018018736
39,0.167130643123059
41,0.167944081529501
43,0.158040809587314
45,0.160814615162314
47,0.169485373085623
49,0.173467768227895
51,0.176142233179505
53,0.177653955149131
55,0.173355827738867
57,0.177409978846689
59,0.177910664822954
61,0.186324907180696
63,0.185878887616887
65,0.186815941793709
67,0.184649396132697
69,0.182433362605034
71,0.17674503664964
73,0.178555757475214
