"k","SharpeRatio","less_than_k","turnover","selection_instability","weight_instability_l1","weight_instability_l2"
1,0.234650744875497,0,0,0.117056856187291,0,0
4,0.245636857994426,0,0.764641175700807,0.197993311036789,0.179032410929966,0.101439711976387
7,0.262275965865532,0,1.50355130673932,0.19866220735786,0.195316445334824,0.0850727199628705
10,0.340154729609152,0,2.40715698502088,0.161729017916309,0.174553498864405,0.0681958601754677
13,0.385875454385122,0,3.23465845466864,0.163829009864816,0.164929026614688,0.0571315391256659
16,0.415792611105266,0,4.20605563649455,0.161359790058134,0.171839392529418,0.053096958305479
19,0.441805361548669,0,5.3872525419306,0.161562696912413,0.17293875181306,0.0491875540755358
22,0.458652385888972,0,6.54145294547528,0.154420014358941,0.170756500025838,0.0460005874021147
25,0.461388283002442,0,7.6833251799752,0.152694057779976,0.180203056117695,0.0463892253648561
28,0.462486569329946,0,8.80567855450784,0.142786937431883,0.174951005695727,0.0410364634260155
31,0.466284954780774,0,10.4366932691596,0.145706423098038,0.175140517105424,0.0391993176708308
34,0.458538203736234,0,12.6632492907084,0.148588074353033,0.174619410611986,0.0378722014931265
37,0.460068833813283,0,14.3265580271273,0.14224180464981,0.177110979128966,0.0372322012957672
40,0.461313929601436,0,17.2191674317608,0.142939235102874,0.186527387661544,0.0384681075348092
43,0.456379074881622,0,20.7398533943715,0.140492043523518,0.17861019246791,0.0358347199181192
46,0.451694141673741,0,23.3504713858348,0.141299407758732,0.186638871099747,0.0362959997707346
49,0.449023180968656,0,24.5090456927007,0.142129215775512,0.185372186091035,0.035310119558511
52,0.454356688190946,0,25.5250792460516,0.144773113614826,0.180440754888622,0.0339257274512612
55,0.457710199192735,0,26.8048392059759,0.141933875617158,0.181483493817309,0.0333597021720414
58,0.457573333726147,0,27.6207073456462,0.144846216906409,0.184192283711621,0.0326442873081717
61,0.445737462767947,0,29.0106453950011,0.142976696481281,0.181538265762896,0.031147863804249
64,0.440398616346251,0,30.7726329441681,0.143471161259076,0.188351895641256,0.0323497628016394
67,0.435663737640604,0,32.6415130922481,0.139514213749055,0.186673527959804,0.031215864705267
70,0.440001676900314,0,34.3687083610658,0.141972860631722,0.182881764092865,0.0306175784069982
73,0.443378297738512,0,34.2518641258913,0.14012359274973,0.186313887333437,0.029910675684856
76,0.446460275161175,0,35.4779203473471,0.141850743377677,0.186325148009411,0.0308500806002755
79,0.441796599265463,0,37.3134193688766,0.141108084130748,0.189105526662672,0.0302375106827025
82,0.446023306099851,0,38.1241101280363,0.138254401729296,0.193608473945014,0.0301741865655389
85,0.4690895657295,0,38.9817120341203,0.138681241849793,0.200641912695024,0.0308894195131051
88,0.477911194691105,0,39.8628595994309,0.13628118110477,0.205542833973593,0.0313450601084617
91,0.476332164945844,0,38.5994549581267,0.1323967218763,0.206364998753569,0.0323249914719332
94,0.477524337561707,0,36.5703254962344,0.12871450852789,0.218842446075712,0.0329852118655083
97,0.477633275214832,0,33.7143989340809,0.121770684199431,0.2173593379138,0.0337527620889578
100,0.469470665074047,0,30.3674769357274,0.109089357530619,0.231465024385458,0.0363774887684238
103,0.460876741296734,0,24.809246612749,0.09723187794012,0.253439089643848,0.0383285720973051
106,0.437835105922419,0,21.2268618645484,0.0736082770804242,0.280374345257149,0.0431850338645473
109,0.387532573976529,0,19.9129139299717,0.0433305726783988,0.303410512024132,0.0471489471942367
