"T_in","k","sharpe_oos","turnover_median","weight_instability_L1_median","weight_instability_L2_median","selection_instability_mean","nnz_mismatch_count"
240,3,0.523914205599796,1.07174662716765,0.402003444887209,0.257059400014416,0.155307262569832,0
240,4,0.811571987338092,1.86851636781397,0.780325078265541,0.433642893040198,0.183240223463687,0
240,5,0.85119123107805,2.83761494255277,1.10820190729357,0.559833539188298,0.173982442138867,0
240,6,0.981521693322049,4.208218074481,1.24128104292759,0.595628133457715,0.179169992019154,0
240,7,1.10256054862711,5.83886721714343,1.77496973726921,0.767063812101523,0.144320297951583,0
240,8,1.16586116194873,7.57011253682144,1.99335908572546,0.832451999431391,0.143152192314203,0
240,9,1.1969364197395,9.12068109486794,2.44669282511073,0.993033317977658,0.136922295581513,0
240,10,1.22217855402118,11.0293503626827,2.74726518154348,1.03007512541471,0.141904650284539,0
240,11,1.28622229215529,12.6336224946036,2.95946844097589,1.09671812587969,0.135215994433872,0
240,12,1.41266372779022,15.0488527625752,3.44461956539493,1.27826581199565,0.124636257597151,0
240,13,1.52705970493466,18.1243417087689,3.4928599469209,1.20951076576943,0.1292384551586,0
240,14,1.56393170677859,21.4609285368967,4.04847075996115,1.33115674245151,0.131664658414576,0
240,15,1.66932734372452,23.4884276040129,4.68775582751331,1.46143162978018,0.128540625306282,0
240,16,1.64715240599757,25.73448769524,4.68083949774268,1.4595014298043,0.126075952286236,0
240,17,1.70666558445658,29.289402173907,5.3670940166969,1.66845305953904,0.127210951027476,0
240,18,1.78164231154133,32.0505691110547,5.37075871431284,1.62175250116758,0.128648182161855,0
240,19,1.83084695915197,35.2223555252982,5.48683564605296,1.5933971297672,0.121579723814361,0
240,20,1.90765608649644,37.9467003637235,5.92707237505019,1.73105045212953,0.118016628339679,0
240,21,1.97822921524847,40.5731751972011,6.66491917332942,1.87234488924151,0.112637180647868,0
240,22,2.03191251269322,43.2236817938685,7.22262381443044,1.96881243125397,0.107146852014474,0
240,23,2.06217563123514,49.0948927273377,8.16478213441876,2.18353128126514,0.110422734724411,0
240,24,2.10580730651753,53.3334320580121,8.55182539858554,2.22722948973408,0.106065306512234,0
