"k","lasso"
3,0.120708245443291
5,0.125040154653694
7,0.0944582017611394
9,0.0927540421230183
11,0.0712546158514807
13,0.0476383581212745
15,0.0591588978366338
17,0.0474316731712418
19,0.0509394448399585
21,0.0622169312119325
23,0.0476784971017051
25,0.049976319456808
27,0.0693659772151175
29,0.0642274569254051
31,0.0453223542266283
33,0.0488598247331085
35,0.055659282356432
37,0.0520371478003697
39,0.054542036658743
41,0.0575599002320685
43,0.0488274256633444
45,0.0417550327219846
47,0.0410131136664945
49,0.0590817406389436
51,0.055231148581981
53,0.057538014661453
55,0.0622682577354194
57,0.0675857568881148
59,0.0732075997288031
61,0.0826217843332193
63,0.0879481362385503
65,0.0978194606671734
67,0.10599387367662
69,0.0987129257269879
71,0.0936914824465214
73,0.104834760386688
75,0.0981756292847499
77,0.0940095069833894
79,0.0880287725705866
81,0.0943986172099265
83,0.0974648889407642
85,0.103896656641247
87,0.110386147759382
89,0.118577595119923
91,0.115641772648698
93,0.115504370930493
95,0.114450835804282
97,0.113687259364122
99,0.116543577831334
