"k","lasso"
3,0.0995227299155711
5,0.0768978062446379
7,0.0688894583418844
9,0.0635727509865082
11,0.0771708697477154
13,0.0693749924331999
15,0.0777305626443954
17,0.0857073570559296
19,0.0860992893882675
21,0.0926868495064724
23,0.0866288945496733
25,0.0876281570015859
27,0.101174199397393
29,0.105399152598668
31,0.104336478212121
33,0.0984411432478322
35,0.103048359112367
37,0.107160576099068
39,0.109825698452754
41,0.114344678666241
43,0.122463157410202
45,0.1092307316923
47,0.12342080365027
49,0.12541387238768
51,0.127227897609661
53,0.101532156171525
55,0.102224026136274
57,0.087601037728201
59,0.0782525219195859
61,0.0852003341701517
63,0.0863621464089564
65,0.109898110234254
67,0.108857897650579
69,0.113967132445184
71,0.116701484369139
73,0.120933664255764
75,0.127722363281446
77,0.126105596194907
79,0.12151513091813
81,0.127499344342489
83,0.124373118250827
85,0.130951581445484
87,0.132034902554695
89,0.129788087738683
91,0.124372166934382
93,0.125786540713155
95,0.118816619902465
97,0.126443035566465
99,0.122742504331861
