"k","lasso"
3,0.1745237782727
5,0.179536219965404
7,0.195686824048664
9,0.202226946399397
11,0.201870736138534
13,0.205593955759827
15,0.193963044591335
17,0.200150423360022
19,0.206743168076934
21,0.2023758691791
23,0.199940430912496
25,0.197961501712049
27,0.199041959209347
29,0.194923843524158
31,0.190156489661362
33,0.194125884093924
35,0.192321788216151
37,0.189124625280973
39,0.185997141766975
41,0.188393607465226
43,0.189316179872477
45,0.188084865255723
47,0.189853369666699
49,0.185813687315023
51,0.188072528167084
53,0.194942519204107
55,0.193768517199963
57,0.192127850683883
59,0.198679107524521
61,0.201605122416743
63,0.204568880927772
65,0.211684537504601
67,0.208094252452195
69,0.204765552046195
71,0.200243803112166
73,0.200783853914366
75,0.20152829067505
77,0.204277609162175
79,0.200993213085167
81,0.199945041868565
83,0.204202144152484
85,0.205776714111591
87,0.202768007741297
89,0.19786377953576
91,0.198919205872264
93,0.199262142596219
95,0.204219626803121
97,0.194229702004189
99,0.194648926459143
101,0.193605157352133
103,0.19232112075172
105,0.182223179035118
107,0.191912756497187
109,0.185369664161728
111,0.185404279574918
113,0.184809427482786
115,0.181245552640883
117,0.182275427574115
119,0.177679562309524
121,0.179862304268531
123,0.173338447404922
125,0.179088171648457
127,0.173030274964835
129,0.173939834727201
131,0.16390037569993
133,0.160840744776209
135,0.162886963647453
137,0.157611938625085
139,0.154882705084157
141,0.155027783028223
143,0.153759618985498
145,0.152559194533184
147,0.151555393756298
149,0.149022564540058
151,0.145979032055164
153,0.147766634697516
155,0.14877113224244
157,0.149434286130596
159,0.149041004674199
161,0.149408018145574
163,0.149414757828682
165,0.152085996732981
167,0.154543008228358
169,0.158749451040596
171,0.1549831379641
173,0.162121385248971
175,0.160208252209128
177,0.160641703579806
179,0.160258902504392
181,0.155018177492115
183,0.153815482439775
185,0.151796948202769
187,0.152519974754466
189,0.1515495578741
191,0.150427335582658
193,0.144521851353289
195,0.150735783739803
197,0.152888519195758
199,0.156457240965608
