"k","SharpeRatio","less_than_k","turnover","selection_instability","weight_instability_l1","weight_instability_l2"
3,0.158968334428231,3,1.95945704118063,0,0.675225871884757,0.5445910698098
6,0.164648382921192,2,14.5686468463386,0,2.68072004217832,1.55090212535596
9,0.198230924160231,2,30.0471153320889,0,5.00866962287978,2.73716185623933
12,0.168078184715954,5,52.7452782920723,0.153846153846154,8.08537951441009,3.88732462457538
15,0.178980602469619,2,82.0697780518597,0.125,12.2333078678527,4.88177265876946
18,0.176073201730034,5,110.982621419258,0.105263157894737,12.1073498844396,4.48334366593188
21,0.180179941479705,12,138.85182989887,0.0909090909090909,15.06016317307,5.31831456351919
24,0.191239711271346,7,174.81008390668,0.08,16.6728508074454,5.37239183912617
27,0.186785025133422,9,202.079078668821,0.0714285714285714,18.3348558389872,5.575281730292
30,0.177682257757373,10,226.840144885232,0.0645161290322581,21.3582624090185,6.14693362403332
33,0.176316092396045,8,255.624775502958,0.0588235294117647,24.626773991635,6.80767189641408
36,0.17453518946466,9,285.985580378777,0.0540540540540541,28.7645951675129,7.37565145108986
39,0.174760364120095,6,320.452166733519,0.0975609756097561,30.2541991227636,7.43052651322795
42,0.18489802644909,11,348.759206132962,0.0909090909090909,34.823345133383,8.18542018045331
45,0.183079018120108,12,391.862054276539,0.0851063829787234,36.6336168999474,8.68010287908634
48,0.178742242690959,25,420.500787519307,0.08,42.3632538774578,9.5914348068217
51,0.181580904359,12,456.893085484128,0.0754716981132075,45.737523680501,10.0088654002816
54,0.191626615157028,11,499.536169116272,0.0714285714285714,50.569337623016,10.8073016562006
57,0.200996388113123,11,535.980432888482,0.0677966101694916,52.6192437783302,10.8532692180887
60,0.19641559625188,14,591.556982085924,0.0645161290322581,56.8553458391634,11.415492264007
63,0.195233826577154,17,648.349635908512,0.0769230769230769,62.7684316191194,12.4060372263914
66,0.198025843413184,17,701.622524307634,0.0588235294117647,67.8590276403231,12.8291150134817
69,0.191883390754136,10,762.545391178972,0.0704225352112676,70.6749454920776,13.2972563805584
72,0.196385755134378,9,833.607600816452,0.0540540540540541,77.4208613354666,14.4878374300953
75,0.194609618905665,17,901.100015046964,0.064935064935065,84.0553690088279,14.9073124433782
78,0.185676646778793,18,964.740677715938,0.0740740740740741,91.6973379167606,15.830950000331
81,0.184067970301378,16,1045.13053511806,0.0481927710843374,105.438141811071,17.9516545958806
