"k","lasso"
3,0.0990496073046652
5,0.118498596943611
7,0.130804718385931
9,0.136243371568567
11,0.146024763006506
13,0.136455936446753
15,0.137151629056669
17,0.140087008579952
19,0.138554180817799
21,0.137260195614782
23,0.136812455423318
25,0.145270739790281
27,0.145018405718668
29,0.145374682422966
31,0.140817326907927
33,0.138271405203383
35,0.140095449217201
37,0.141682829181019
39,0.141761647830182
41,0.141069245183744
43,0.144212226468949
45,0.139224331108705
47,0.13542956704585
49,0.141010045919961
51,0.143807259219709
53,0.13770144022787
55,0.1389461199442
57,0.145582260334716
59,0.145777639580633
61,0.147729834758764
63,0.148691708587911
65,0.14840721275844
67,0.148715521834946
69,0.146242869078407
71,0.145907672048953
73,0.148518950725714
75,0.149128201527059
77,0.148119732633538
79,0.146634246815892
81,0.148330939904344
83,0.148453809380437
85,0.153666351644965
87,0.152991315621353
89,0.153056888379932
91,0.15501061463366
93,0.157234202027703
95,0.158077487226782
97,0.157166068636225
99,0.157115180676226
101,0.157087562144449
103,0.158802044721375
105,0.158771908379717
107,0.159007171707837
109,0.157124481221844
111,0.154859421051894
113,0.155901278103636
115,0.157166346844406
117,0.157679900019546
119,0.159566470469843
121,0.160784680644029
123,0.16345405397302
125,0.163348321169766
127,0.162961446394612
129,0.158041199552115
131,0.158501380213583
133,0.156372029400667
135,0.16015195919405
137,0.159791465446756
139,0.159703509384966
141,0.159654662383923
143,0.155758065294912
145,0.155038358799159
147,0.155045928373939
149,0.155337326031745
151,0.15574288617509
153,0.157415065747201
155,0.157747080572679
157,0.159234078500964
159,0.157782532861391
161,0.153613176380437
163,0.15335480939232
165,0.160817262002386
167,0.154755973614663
169,0.154079514614787
171,0.156220894527746
173,0.150975336369901
175,0.152029702638606
177,0.156336783698988
179,0.156585951420412
181,0.154242569895217
183,0.153042986509504
185,0.152324905926743
187,0.15456073571311
189,0.15520556481793
191,0.156054747585044
193,0.156295125143844
195,0.158113356150594
197,0.158986576951189
199,0.157351580865304
201,0.155961966137647
203,0.156432132746132
205,0.157205814650457
207,0.157852009529942
209,0.159016630986524
211,0.160709092375221
213,0.155422967317749
215,0.155100895878015
217,0.151854680629805
219,0.155376979551966
221,0.153561152395551
223,0.155035714874733
225,0.154368062396352
227,0.150133504879241
229,0.151936828166622
231,0.153050701064499
233,0.150264403075784
235,0.148467639772037
237,0.151399075430806
239,0.149879444049484
241,0.153100326899376
243,0.153624354001416
245,0.152613514657929
247,0.152974064211202
249,0.155726310467708
