"k","lasso"
3,0.0619313690986145
5,0.0524894067248175
7,0.075612783857023
9,0.0958996595325101
11,0.142422412205114
13,0.148468918679476
15,0.15130781767622
17,0.168875526073055
19,0.165383331253218
21,0.173687615780647
23,0.169874014441651
25,0.161025051443734
27,0.157813710137934
29,0.166587506573099
31,0.165453181949085
33,0.164237019492688
35,0.164795540990631
37,0.161198008991366
39,0.156976156324245
41,0.156110518666496
43,0.161488941695018
45,0.169627720354995
47,0.169685372810478
49,0.168611663477935
51,0.169536225820748
53,0.169634768424013
55,0.164834282196731
57,0.165668241857736
59,0.167197570479372
61,0.164924603026555
63,0.163628241940122
65,0.16651952459064
67,0.169742340507342
69,0.168174124717257
71,0.167252111753693
73,0.16644337695495
75,0.169236475212957
77,0.165335892502375
79,0.169987227995549
81,0.166881252253999
83,0.168763040320573
85,0.172956506368211
87,0.172651094784996
89,0.164081718128941
91,0.16029253060673
93,0.159682043357154
95,0.160428305548038
97,0.160027572312169
99,0.15984654376626
101,0.161301970259432
103,0.161104147173324
105,0.155770790462098
107,0.162882407292825
109,0.168047261278573
111,0.16618038381342
113,0.16999592763756
115,0.177243682520151
117,0.176106762847424
119,0.177248894971013
121,0.172609567890689
123,0.165694586609665
125,0.158803199193601
127,0.15294721981597
129,0.158231870351895
131,0.159829649181917
133,0.155787817386617
135,0.149091180235568
137,0.152063361220597
139,0.152180057178763
141,0.154748890445211
143,0.152260143970849
145,0.154682520529127
147,0.151893880438761
149,0.15395038930929
