"k","SharpeRatio","less_than_k","turnover","selection_instability","weight_instability_l1","weight_instability_l2"
3,0.087281202620595,0,1.22935443281034,0,0.386576974386833,0.319931281300599
6,0.151432595822709,3,8.67710747090487,0,1.50503522609261,0.899859231405977
9,0.208582829279085,2,23.3458053756919,0,2.55761118088592,1.23994810606672
12,0.22693269054799,2,50.2550568930919,0,5.34352172663723,2.13626159389644
15,0.233623106254194,0,90.825805841782,0,7.07032417535858,2.59235753030442
18,0.209522101397914,2,115.717960293258,0.105263157894737,9.58825517238368,3.30048831554487
21,0.21269794317481,4,141.65419972939,0.0909090909090909,9.79739430692954,3.17060766527984
24,0.216447349242337,6,170.674817546705,0.08,11.634158522397,3.44197675651491
27,0.207983251718209,3,195.467096414522,0.0714285714285714,12.243608237561,3.49080976325153
30,0.200979810399399,5,219.821343875347,0.0645161290322581,14.0129691648358,3.77886138525177
33,0.193221467299486,6,247.749013969047,0.0588235294117647,17.0720536168491,4.32765782524839
36,0.203428396823037,8,295.595692062826,0.0540540540540541,18.4895666564255,4.58819715112912
39,0.201143354330702,8,325.585780763175,0.05,19.7139520584402,4.80532423381665
42,0.203419134532228,12,367.856212408971,0.0465116279069767,22.6686954379365,5.00558174184786
45,0.207535995821423,10,396.708042246609,0.0434782608695652,24.4031669697489,5.20712073060955
48,0.199893679999571,5,434.005688001362,0.0408163265306123,25.7286772593752,5.4256228451187
51,0.205162524571418,3,468.922984843346,0.0384615384615384,28.8072849527515,5.93829819854667
54,0.197347980780211,7,516.880449775998,0.0363636363636364,31.3889289482532,6.25290110546829
57,0.196690072729423,4,565.886794456035,0.0677966101694916,34.2400037270971,6.50294491561155
60,0.195722823725307,8,622.194061206107,0.0645161290322581,37.4174379336381,7.06854543513485
63,0.195510290604976,13,663.778123163815,0.0615384615384615,37.4638614190022,7.09626175870348
66,0.187983411946723,10,715.028893681986,0.0588235294117647,39.8202858992857,7.49499018811814
69,0.193607777755213,14,754.14439034037,0.0563380281690141,46.3343119604033,8.48600944162914
72,0.195571200325658,14,804.285942556306,0.0540540540540541,47.1991738940132,8.27329569266192
75,0.198693472183109,7,860.148592937131,0.051948051948052,53.3629464359002,8.98910696333171
78,0.196838843709583,10,918.048193010482,0.05,56.1869345429771,9.35259762188947
81,0.203414449934054,13,997.430578232965,0.0481927710843374,60.4131858271415,9.8131434564047
84,0.213614932535337,10,1089.00770145611,0.0465116279069767,65.3754024603729,10.6574183234334
87,0.20952181729399,5,1178.32307263635,0.0449438202247191,74.9595775290591,11.7266124128083
90,0.201791974541295,12,1242.05380939726,0.0434782608695652,81.8736136530595,12.6553618007514
93,0.212715434466962,6,1359.43203382375,0.0421052631578948,82.8788768842606,12.6617591027869
96,0.218856019042574,6,1456.00476803704,0.0408163265306123,87.830228901722,13.5147640298684
99,0.214346078939163,2,1572.88843034946,0.0396039603960396,94.5921570932956,14.0309659143777
102,0.210699199223832,11,1690.11933503677,0.0384615384615384,107.841379720104,15.8530086827416
105,0.211013748632928,13,1777.74414347538,0.0373831775700935,114.965654334776,16.1295907137565
108,0.211997793235239,8,1837.52779698595,0.0363636363636364,125.798188677914,18.2762114945497
111,0.209209531973866,14,2089.22786136719,0.0353982300884956,137.330406574574,19.2072748562766
114,0.218652874669406,13,2428.42780807563,0.0344827586206896,140.36930432851,19.1733104521783
117,0.217282314085059,4,2556.4127142733,0.0336134453781513,158.861589196481,21.8928870191778
120,0.22281234799724,3,2816.66758496121,0.0327868852459017,169.534516777265,22.4788145849658
123,0.221783661770547,7,3149.98187833166,0.032,194.149219877716,24.9260192188314
126,0.22194950997077,4,3378.16712133606,0.03125,194.202332493919,24.9847115478455
129,0.218738935046831,7,3679.43052339034,0.0305343511450382,204.64701265713,26.9016095725443
132,0.229771803383005,4,3844.83199363326,0.0298507462686567,244.561082843269,30.3785905305877
135,0.222506686958382,1,4291.00618457227,0.0291970802919708,246.813530420936,32.8763914488103
138,0.227000098432889,5,4665.42655316671,0.0285714285714286,314.983155440236,42.2493029984637
141,0.237510154355326,5,4912.18586137473,0.027972027972028,373.125887278077,51.1790407546596
144,0.243871144126141,3,5579.71405840653,0.0273972602739726,428.114323693513,69.2344291200153
147,0.217319685433982,4,6850.69781136988,0.0268456375838926,536.858576332649,94.1966850706279
150,0.223894449378048,4,8267.53230789653,0.0263157894736842,580.778135231292,103.503252183624
153,0.21585552055283,1,9385.57045757928,0.0258064516129032,597.86541760055,92.4572505086623
156,0.223222951170625,1,10435.7646304963,0.0253164556962026,770.754298826215,118.526986666936
159,0.228207476451103,4,11660.2516383178,0.0248447204968945,848.975393637952,134.110679983531
162,0.231622597039548,0,13216.9245429227,0.024390243902439,892.588989527515,124.056356588968
165,0.250281972428029,1,15687.5595645947,0.0239520958083832,1060.07429537827,150.695684954629
168,0.264953062571181,5,18000.6274885512,0.0235294117647059,1168.98444867325,154.368418901028
171,0.2570162580478,2,20870.208396486,0.023121387283237,1200.60878166061,158.575001611306
174,0.24660831256841,5,23301.4189919845,0.0227272727272727,1303.36941316626,167.764591328354
177,0.242430598269318,2,26113.0769587703,0.0333333333333333,1582.68018913998,203.599900725078
180,0.249457282143693,5,28087.5226436289,0.0327868852459017,1624.00118242914,201.188335015793
183,0.265178138402209,2,31033.6799785769,0.032258064516129,1874.71328696155,239.330643882566
186,0.271535927773508,2,33862.2202604499,0.0317460317460317,2302.41849459774,272.603468461493
189,0.265305867944968,3,36687.8862430733,0.03125,2117.93181396137,255.4534486137
192,0.271609664984764,2,39968.4452083269,0.0307692307692308,2594.84667838026,306.036652832826
195,0.267219336968736,2,42497.3729955761,0.0303030303030303,2848.02501694244,350.398665875628
198,0.275148408905609,0,46568.395593056,0.0298507462686567,3027.34900626283,352.358236342255
