"k","lasso"
3,0.0628038273496875
5,0.1178764444202
7,0.14543969932659
9,0.162614139557475
11,0.160174534823498
13,0.168163350132155
15,0.173532498709966
17,0.188799753429788
19,0.19939471519274
21,0.200868016701995
23,0.192038485476916
25,0.185692779851621
27,0.175382379034386
29,0.170373423588299
31,0.171257078171447
33,0.174692961328468
35,0.172214478414762
37,0.166785885363598
39,0.169276402711962
41,0.169925393698199
43,0.167875350373635
45,0.173194500678099
47,0.172168164899804
49,0.173100206153559
51,0.173658315813202
53,0.168235110529013
55,0.167683181123505
57,0.168325925213904
59,0.167636684767717
61,0.164311041123575
63,0.165905854110655
65,0.165461513993603
67,0.164268857263439
69,0.167007908107739
71,0.16545997926159
73,0.160130211325616
75,0.160010553117529
77,0.161524245168569
79,0.158221086778318
81,0.157812976615812
83,0.159580988343454
85,0.163264930360348
87,0.164074891468146
89,0.167402428911672
91,0.168726367241911
93,0.168314551971494
95,0.164817264676056
97,0.165676934202418
99,0.164084983995891
101,0.169145018640228
103,0.172479126692284
105,0.177030313118018
107,0.162634178484936
109,0.165232481875267
111,0.157437479047783
113,0.155995073155812
115,0.164831836404031
117,0.160858218904479
119,0.158268515690159
121,0.155292254971039
123,0.150203460300527
125,0.151882234649378
127,0.155945280034888
129,0.153479451950182
131,0.149668561141329
133,0.156175755756021
135,0.152143502252724
137,0.157385845593711
139,0.162110754733699
141,0.167949048925398
143,0.167665676263055
145,0.158291046981442
147,0.158383469926209
149,0.153590471979373
