"k","SharpeRatio","less_than_k","turnover","selection_instability","weight_instability_l1","weight_instability_l2"
3,0.193771571243627,3,5.5175901787282,0,1.27783283267526,1.04088875422899
6,0.180845774029308,3,22.7323926803369,0.285714285714286,6.27703681349883,3.77560174686883
9,0.214707363115991,9,75.1555070440738,0.2,13.4140320948838,7.88353797806519
12,0.19423462365307,8,153.96895740782,0.153846153846154,19.4159968732098,9.60190400697875
15,0.215151193914195,6,199.680844131494,0.125,26.516273707412,12.235530653333
18,0.213400902100102,10,260.99336039838,0.105263157894737,35.6952469150542,14.8707530661356
21,0.205170955171976,15,311.862929745262,0.136363636363636,42.3663708376824,16.4629150309464
24,0.201473297792184,16,370.626529777484,0.153846153846154,49.598831847352,17.9303417582629
27,0.220497462049495,11,435.809519044887,0.137931034482759,57.2063853033934,19.3824294647656
30,0.225076481433956,21,512.334832348885,0.125,68.7338349430685,22.4876039167785
33,0.216820694120144,22,577.320313424499,0.114285714285714,77.2306034998631,24.2431084939125
36,0.215192860428542,21,652.640532967186,0.153846153846154,86.8805572706884,24.7528752223544
39,0.207859309704128,27,733.250020972066,0.142857142857143,97.1513914450605,27.3544209068604
42,0.209148061662678,15,813.735150339045,0.133333333333333,115.35586617016,30.4260335629417
45,0.199051454573957,15,899.526428632868,0.125,128.553132375988,33.5542168258115
48,0.204094290835604,22,1010.15200582708,0.117647058823529,144.552084032302,35.9532890267273
51,0.212225388793132,20,1116.46206329962,0.111111111111111,163.080325209136,39.4684863518906
54,0.214441847956287,24,1217.54913552507,0.12280701754386,178.232191819011,41.9893647872016
57,0.213905519772014,13,1333.37608678333,0.131147540983607,200.411059256927,46.5970789727452
60,0.224322856606657,18,1450.98539352697,0.125,218.098586907374,49.9378503418944
63,0.217116899007546,25,1574.39110462301,0.119402985074627,240.849669381618,54.2624409502411
66,0.212769209755508,16,1718.55902070182,0.114285714285714,271.310117687908,58.0229772907301
69,0.223174159238763,25,1866.36940460943,0.10958904109589,297.877218863227,62.6924113802857
72,0.215955153343838,17,2032.44975843197,0.105263157894737,328.543275391032,68.8510868265613
75,0.214106811910981,22,2231.36950806552,0.113924050632911,366.829920205752,74.1033906431727
78,0.209699447041,26,2431.75411461527,0.120481927710843,399.857454251234,78.7076294754418
81,0.213824390759439,13,2653.70614968368,0.116279069767442,458.152049146993,87.9659386741693
84,0.220919653009235,22,2955.37630682183,0.112359550561798,490.256776818748,94.3821087704636
87,0.209659427704414,20,3268.35463677118,0.108695652173913,556.685284484618,105.269563749374
90,0.21050865562432,22,3588.07248792637,0.105263157894737,614.934267250565,113.751597557399
93,0.209619341079774,17,3991.25401098518,0.102040816326531,691.285014505401,125.255158261302
96,0.216928672363155,21,4348.03639545914,0.099009900990099,729.714125198955,132.10525724437
99,0.216208632252751,27,4878.88812969114,0.0961538461538461,830.627085645294,146.678613876677
102,0.234671022461739,21,5447.69852115349,0.0934579439252337,964.991523262542,166.201117074091
105,0.242492153794032,13,6119.41960712801,0.0909090909090909,1031.19300977274,182.84182737868
108,0.233191311645845,15,6946.80664139571,0.088495575221239,1190.98619301145,203.40887726855
111,0.242371584024028,14,7790.73868911066,0.0862068965517241,1278.53776493593,211.491375989998
